match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12370573,2446,4113,4528,,,1716807304
12370574,3004,2053,,,,1716828358
12370575,2214,3125,,,,1716821498
12370576,2321,1848,,,,1716803730
12370577,1465,3358,,,,1716797104
12370578,2244,1645,,,,1716798177
12370579,3341,3579,,,,1716825727
12370580,2352,3248,,,,1716815070
12370599,,,,,,
12370600,,,,,,
12370601,,,,,,
12370602,,,,,,
12370603,,,,,,
12370604,,,,,,
12370605,,,,,,
12370606,,,,,,
12370607,,,,,,
12370608,,,,,,
12370609,,,,,,
12370610,,,,,,
12370611,,,,,,
12370612,,,,,,
12370613,,,,,,
12370614,,,,,,
12370615,,,,,,
12370616,,,,,,
12370617,,,,,,
12370618,,,,,,
12370619,,,,,,
12370620,,,,,,
12370621,,,,,,
12370622,,,,,,
12370623,,,,,,
12370624,,,,,,
12370625,,,,,,
12370626,,,,,,
12370627,,,,,,
12370628,2182,2199,1560,,,1716814648
12370630,,,,,,
12370631,,,,,,
12370634,,,,,,
12370635,,,,,,
12370636,,,,,,
12370637,,,,,,
12370638,,,,,,
12370642,3073,2227,,,,1716808204
12370643,1852,1629,,,,1716807971
12370644,1536,3315,,,,1716812477
12370645,2197,3024,,,,1716815598
12370646,3555,4410,1091,,,1716809016
12370647,1643,3611,916,,,1716816469
12370648,2686,2734,,,,1716800672
12370649,2042,3583,,,,1716806531
12370650,1978,1927,,,,1716813070
12370651,5124,4481,984,,,1716825362
12370652,3207,2822,857,,,1716817183
12370653,2600,1739,736,,,1716820479
12370654,2364,4256,,,,1716800710
12370655,1504,2370,675,,,1716809623
12370656,2129,1787,,,,1716800148
12370657,2274,2912,1092,,,1716822479
12370658,,,,,,1716803427
12370659,,,,,,1716806439
12370660,3405,2435,923,,,1716808944
12370661,3006,2606,,,,1716813753
12370662,4066,2475,,,,1716809973
12370663,1993,2411,,,,1716802342
12370664,2368,2949,,,,1716819011
12370665,3022,1844,,,,1716807691
12370668,1891,3232,,,,1716824671
12370669,2183,3283,,,,1716812226
12370670,3527,2831,,,,1716831659
12370671,2362,2520,,,,1716803345
12370672,2102,2369,,,,1716806899
12370673,1166,1414,,,,1716824040
12370674,2791,1620,,,,1716825691
12370675,3887,3658,2532,,,1716834680
12370676,932,1820,,,,1716801890
12370677,1437,1656,,,,1716814541
12370678,1121,1754,,,,1716802323
12370679,4025,3723,1784,,,1716814888
12370680,1626,1561,,,,1716818674
12370681,2200,2272,,,,1716819912
12370682,1546,2317,,,,1716818670
12370683,2011,2457,3248,,,1716809172
12370689,2651,2155,,,,1716825102
12370692,,,,,,
12370772,1499,3352,2425,,,1716827611
12370923,1878,2520,,,,1716824743
12370942,2823,1910,,,,1716831297
12370944,5664,2555,,,,1716827972
12370945,3294,1908,,,,1716829973
12370946,2775,5155,,,,1716836525
12370947,2675,1993,,,,1716834833
12370948,2518,3145,,,,1716834098
12370949,1718,5201,,,,1716825753
12370950,1794,2268,2695,,,1716842425
12370951,1520,1962,,,,1716842172
12370952,2874,2811,,,,1716820115
12370953,1537,3200,,,,1716834178
12370954,3009,4355,933,,,1716824470
12370955,1504,2590,,,,1716818711
12370956,1682,2773,,,,1716839820
12370957,3659,3030,,,,1716820936
12370958,3036,3233,1655,,,1716831212
12370960,,,,,,1716848983
12370961,2574,2024,,,,1716847435
12370962,3414,2991,,,,1716843418
12370963,1727,3458,,,,1716841503
12370964,2173,1294,,,,1716842394
12370965,1246,1678,,,,1716831739
12370966,3652,5181,881,,,1716838067
12370967,3113,3770,,,,1716844163
12370968,4095,,,,,1716850363
12370969,3868,3429,,,,1716836704
12370970,,,,,,
12370971,1464,1982,,,,1716830006
12370972,2036,2431,,,,1716836473
12370973,,,,,,
12370974,2331,2235,,,,1716836430
12370975,,,,,,1716850555
12371020,2800,4294,3252,,,1716837953
12371033,,,,,,
12371034,,,,,,
12371035,,,,,,
12371036,,,,,,
12371037,,,,,,
12371038,,,,,,
12371039,,,,,,
12371040,,,,,,
12371080,2163,3470,2866,,,1716833682
12371224,,,,,,
12371225,,,,,,
12371226,,,,,,
12371227,2427,,,,,1716884303
12371228,,,,,,
12371229,2596,,,,,1716884471
12371230,,,,,,
12371231,,,,,,1716883799
12371232,2837,,,,,1716884981
12371234,,,,,,
12371235,3648,,,,,1716885535
12371236,2122,2601,2350,2341,2580,1716835995
12371237,24798,1816,1722,,,1716827583
12371238,,,,,,
12371255,,,,,,
12371256,,,,,,
12371257,,,,,,
12371258,,,,,,
12371259,,,,,,
12371260,,,,,,
12371261,,,,,,
12371262,,,,,,
12371263,,,,,,
12371264,,,,,,
12371265,,,,,,
12371266,,,,,,
12371267,,,,,,
12371268,,,,,,
12371269,,,,,,
12371270,,,,,,
12371271,,,,,,
12371272,,,,,,
12371273,,,,,,
12371274,,,,,,
12371275,,,,,,
12371276,,,,,,
12371277,,,,,,
12371278,,,,,,
12371279,,,,,,
12371280,,,,,,
12371281,,,,,,
12371282,,,,,,
12371283,,,,,,
12371284,,,,,,
12371285,,,,,,
12371286,,,,,,
12371531,,,,,,
12371532,,,,,,
12371533,,,,,,
12371534,,,,,,
12371535,,,,,,
12371554,2295,3594,776,,,1716797533
12371555,3685,4192,,,,1716797607
12371556,2503,2113,,,,1716797107
12371558,3373,3304,,,,1716796416
12371559,2080,3317,,,,1716796158
12371561,,,,,,
12371564,,,,,,
12371565,,,,,,
12371566,,,,,,
12371570,,,,,,
12371571,,,,,,
12371573,,,,,,
12371575,,,,,,
12371652,2688,1710,,,,1716801996
12371671,,,,,,
12371672,,,,,,
12371674,,,,,,
12371675,,,,,,
12371679,3262,2229,3454,,,1716880833
12371680,2538,3030,,,,1716876010
12371681,2745,3291,1495,,,1716881416
12371682,2300,2402,,,,1716875325
12371695,,,,,,
12371698,,,,,,
12371701,,,,,,
12371860,2314,3005,,,,1716817974
12371861,1790,800,,,,1716820136
12371921,3252,3682,,,,1716870882
12371922,2102,1721,,,,1716862686
12371923,2818,3420,,,,1716868239
12371929,2367,,,,,1716884524
12371936,2083,1820,,,,1716862538
12371940,2487,3138,3781,,,1716871109
12371941,1532,4635,,,,1716861923
12371970,2180,3023,,,,1716874981
12371971,2371,2113,,,,1716869905
12371972,3406,2484,,,,1716869433
12371973,4156,2628,,,,1716862566
12371978,5037,1855,492,,,1716865988
12371979,2913,2588,,,,1716867262
12371980,2546,2596,,,,1716861005
12371981,2583,5259,,,,1716867639
12371982,2974,2752,,,,1716861537
12371983,2851,3919,,,,1716875723
12372057,1922,2518,,,,1716824909
12372058,3064,3751,959,,,1716829119
12372137,4050,3064,,,,1716823814
12372144,,,,,,
12372145,,,,,,
12372153,2843,2841,,,,1716824749
12372229,3022,3464,1119,,,1716825329
12372230,,,,,,
12372239,,,,,,
12372240,,,,,,
12372241,1807,2863,828,,,1716823758
12372262,2116,3446,,,,1716824793
12372266,2191,2869,,,,1716817465
12372310,2345,4502,,,,1716828977
12372320,2054,1616,760,,,1716828094
12372377,,,,,,
12372378,,,,,,
12372400,2064,3147,1663,,,1716821856
12372409,,,,,,
12372426,3190,2328,,,,1716823640
12372524,2753,2728,1836,,,1716830143
12372585,,,,,,
12372612,3153,2762,,,,1716824939
12372719,4055,2958,,,,1716825604
12372727,2793,3789,,,,1716830134
12372728,1431,2753,2309,,,1716831980
12372743,2224,2937,,,,1716823145
12372746,,,,,,
12372839,,,,,,
12372904,,,,,,
12372905,,,,,,
12372906,,,,,,
12372907,,,,,,
12372908,,,,,,
12372909,,,,,,
12372910,,,,,,
12372963,,,,,,
12372965,,,,,,1716886712
12372966,1833,2150,,,,1716880278
12372967,,,,,,
12372968,,,,,,
12372969,3437,3338,,,,1716885165
12372970,,,,,,1716886569
12372971,1981,,,,,1716886641
12372972,1423,1240,,,,1716884555
12372973,,,,,,
12372974,1631,,,,,1716885157
12372975,2459,4724,,,,1716881085
12372976,,,,,,
12372978,,,,,,
12372979,,,,,,
12372981,,,,,,
12372982,,,,,,
12372983,,,,,,
12372985,,,,,,
12372986,,,,,,
12372987,,,,,,
12372988,,,,,,
12372989,,,,,,
12372990,2466,2095,875,,,1716882823
12372991,3628,,,,,1716882070
12372992,1837,1846,,,,1716880147
12372993,3154,,,,,1716881683
12372994,,,,,,
12372995,,,,,,
12372996,,,,,,1716883694
12372997,,,,,,
12372999,,,,,,
12373001,,,,,,
12373002,,,,,,
12373003,,,,,,1716883655
12373004,,,,,,
12373005,,,,,,
12373006,,,,,,
12373007,,,,,,
12373008,1886,,,,,1716883778
12373009,,,,,,
12373010,,,,,,
12373011,,,,,,1716881960
12373013,,,,,,
12373014,,,,,,
12373015,,,,,,
12373016,,,,,,
12373017,,,,,,
12373018,,,,,,
12373021,,,,,,
12373022,,,,,,
12373023,,,,,,
12373025,,,,,,
12373027,1315,,,,,1716885045
12373028,,,,,,1716883789
12373030,,,,,,
12373032,,,,,,1716883811
12373033,,,,,,
12373034,,,,,,
12373035,,,,,,
12373044,,,,,,
12373045,,,,,,
12373046,,,,,,
12373047,,,,,,
12373049,,,,,,
12373050,,,,,,
12373051,,,,,,
12373053,,,,,,
12373072,,,,,,
12373073,,,,,,
12373076,,,,,,
12373078,3087,,,,,1716890343
12373085,,,,,,1716887198
12373089,,,,,,
12373090,,,,,,
12373092,,,,,,
12373093,,,,,,
12373110,3400,1262,,,,1716887302
12373111,1672,2392,,,,1716885177
12373112,2387,,,,,1716891646
12373113,2710,,,,,1716891592
12373115,3568,,,,,1716887458
12373117,2679,,,,,1716890658
12373119,,,,,,
12373120,2380,2135,,,,1716886210
12373121,,,,,,
12373122,,,,,,
12373123,,,,,,
12373124,,,,,,
12373126,3326,,,,,1716887165
12373127,,,,,,
12373129,1824,1987,,,,1716885768
12373130,,,,,,
12373132,,,,,,
12373133,4872,,,,,1716888793
12373134,,,,,,
12373136,,,,,,
12373139,,,,,,
12373140,,,,,,
12373141,,,,,,
12373142,,,,,,
12373143,,,,,,
12373144,,,,,,
12373145,,,,,,
12373146,,,,,,
12373147,,,,,,
12373148,,,,,,
12373152,,,,,,
12373155,,,,,,
12373156,1827,1814,,,,1716883847
12373157,1324,495,,,,1716889345
12373158,1644,785,,,,1716883461
12373164,2355,1992,,,,1716884480
12373165,2863,2547,915,,,1716887635
12373168,,,,,,
12373169,,,,,,
12373187,,,,,,
12373188,,,,,,
12373190,2718,2698,,,,1716891240
12373191,,,,,,
12373192,,,,,,
12373194,,,,,,
12373195,1923,2412,,,,1716886884
12373196,2037,2714,,,,1716891281
12373197,2758,,,,,1716888589
12373198,,,,,,
12373205,1633,1397,,,,1716885670
12373206,2090,,,,,1716888926
12373207,,,,,,1716889784
12373232,,,,,,
12373233,3470,,,,,1716885670
12373234,,,,,,
12373235,,,,,,
12373237,,,,,,1716886381
12373238,1967,1784,,,,1716883728
12373239,2185,3174,,,,1716884122
12373241,,,,,,
12373242,3872,4252,,,,1716887755
12373243,3364,3121,,,,1716887474
12373246,,,,,,
12373248,,,,,,
12373249,,,,,,
12373252,,,,,,
12373254,1955,,,,,1716890420
12373255,,,,,,
12373256,5051,5723,,,,1716888812
12373257,,,,,,
12373259,2455,2627,5313,,,1716889231
12373260,,,,,,1716890127
12373263,,,,,,
12373264,,,,,,
12373265,,,,,,
12373266,,,,,,
12373269,,,,,,
12373270,,,,,,
12373271,,,,,,
12373272,,,,,,
12373273,,,,,,1716890773
12373274,,,,,,
12373275,,,,,,
12373278,,,,,,
12373301,,,,,,
12373311,1298,2029,,,,1716831245
12373316,,,,,,1716890769
12373324,,,,,,
12373325,,,,,,
12373326,,,,,,1716890608
12373327,,,,,,
12373352,,,,,,
12373356,,,,,,
12373362,,,,,,
12373363,,,,,,
12373364,,,,,,
12373409,2348,,,,,1716888917
12373473,3520,1870,868,,,1716891496
12373481,2200,2529,,,,1716887596
12373483,2390,2305,,,,1716887687
12373484,1897,4258,990,,,1716891966
12373488,2854,1805,,,,1716888659
12373489,,,,,,
12373490,,,,,,
12373491,,,,,,
12373492,,,,,,
12373493,4373,,,,,1716889767
12373494,3477,3387,,,,1716888946
12373496,2318,3368,,,,1716888343
12373500,,,,,,
12373510,,,,,,
12373511,,,,,,
12373585,,,,,,
12373587,,,,,,
12373588,,,,,,
12373589,,,,,,
12373671,3410,,,,,1716850991
12346320,,,,,,
12346350,,,,,,
12346356,,,,,,
12346357,,,,,,
12346358,,,,,,
12346359,,,,,,
12346360,,,,,,
12346361,,,,,,
12346362,,,,,,
12346364,,,,,,
12346365,,,,,,
12346366,,,,,,
12346367,,,,,,
12346368,,,,,,
12346429,,,,,,
12346430,,,,,,
12346431,,,,,,
12346432,,,,,,
12346433,,,,,,
12346435,,,,,,
12346437,,,,,,
12346438,,,,,,
12346439,,,,,,
12346440,,,,,,
12346442,,,,,,
12346448,,,,,,
12346457,,,,,,
12361495,,,,,,
12361496,,,,,,
12361498,,,,,,
12361600,2200,3251,,,,1716821423
12361601,2327,2788,,,,1716823079
12361611,2655,3564,2724,,,1716844821
12361616,2222,1939,,,,1716822278
12361619,2570,4698,2006,,,1716830906
12361621,3000,2013,,,,1716893997
12361622,3226,2593,5079,,,1716911446
12361624,2107,2936,,,,1716908110
12361625,2785,2309,3935,,,1716910628
12361626,4161,3337,,,,1716825423
12361628,3579,2106,,,,1716829859
12361632,2019,2709,2250,,,1716829363
12361633,2418,2286,2318,,,1716837712
12361635,1795,2440,,,,1716838450
12361636,3221,5436,,,,1716908931
12361637,2629,2855,,,,1716908209
12361639,2667,2475,,,,1716909121
12361640,2032,2361,,,,1716889392
12361641,2368,2947,2674,,,1716833607
12361642,1859,1731,,,,1716839194
12361644,3195,2374,,,,1716833198
12361645,1979,1636,,,,1716922078
12361646,2089,1698,,,,1716918487
12361647,3210,2541,,,,1716910124
12361648,2502,1868,,,,1716916790
12361650,1990,2692,,,,1716919419
12361651,2565,2733,2995,,,1716928797
12361656,1311,2018,,,,1716921503
12361665,1588,2502,,,,1716907995
12361886,2428,2800,2523,4554,2760,1716831709
12361888,2575,2710,6992,5990,3240,1716819234
12361892,2345,2744,2306,,,1716834759
12361902,2198,6739,2675,2719,,1716823566
12361906,2244,4090,2751,,,1716927414
12361907,2199,2718,3830,2543,,1716846382
12361908,3311,2713,3237,,,1716911511
12361909,3759,2077,3005,1534,,1716914671
12361910,1618,3595,4527,1949,,1716915492
12361911,2470,3723,2959,2229,,1716925557
12361912,1761,2277,2473,,,1716909510
12361913,2913,3401,3011,,,1716920444
12361914,7256,2163,4251,,,1716822913
12361915,2300,2515,1610,2534,,1716924179
12361916,2121,3821,2170,,,1716921883
12361917,1742,2409,2404,2699,,1716841249
12361918,2898,2066,2164,3002,2552,1716921958
12361919,3020,4186,3904,,,1716823307
12361921,2153,3100,4083,,,1716910936
12361922,3527,2735,2283,3857,,1716901750
12361923,3196,4104,2189,4098,2305,1716929942
12361924,2565,3395,2246,4178,2420,1716845217
12361925,2011,1798,3195,1888,,1716913690
12361926,2302,2710,1996,,,1716833339
12361927,1849,2005,3169,,,1716839389
12361928,2231,2450,2412,,,1716830131
12361929,2535,2708,3506,,,1716832128
12366016,1458,1577,,,,1716917580
12366022,1438,1703,,,,1716821560
12366023,1693,3487,3683,,,1716911653
12366025,2797,2423,,,,1716921053
12366026,2102,1552,,,,1716918645
12366028,2285,1848,,,,1716836443
12366029,2283,2806,,,,1716823009
12366030,2811,1789,,,,1716836718
12366182,7300,2681,2707,3339,2281,1716828124
12366187,1876,2425,3622,2405,3239,1716837428
12366196,39124,502,676,893,1354,1716842101
12366199,1725,1547,3096,3062,,1716838004
12366202,16414,1552,516,,,1716942879
12366204,1899,2266,1211,,,1716917969
12366206,2457,1920,4099,2267,,1716920866
12366208,8548,2397,2454,3312,,1716825374
12366210,2556,2283,2094,,,1716902942
12366212,2177,2171,1832,3476,,1716912001
12366214,2585,2339,2062,1860,,1716922348
12366216,,,,,,
12368841,2593,3104,,,,1716825971
12368842,3251,2259,,,,1716908577
12368843,2784,2999,,,,1716818541
12368844,1630,3118,2545,,,1716821691
12368845,3610,3715,,,,1716835011
12368846,2444,1760,,,,1716899014
12368847,,,,,,
12368848,,,,,,
12368849,2565,2797,,,,1716913867
12368850,1462,2103,,,,1716919394
12369610,2028,1999,2892,,,1716942838
12369611,1940,2907,2521,,,1716842170
12369612,3419,2258,2311,,,1716851301
12369613,2997,2449,,,,1716854632
12369614,3005,1684,,,,1716922068
12369615,1918,3654,4086,,,1716847777
12369616,2033,2319,,,,1716836338
12369617,2633,3504,3133,,,1716915357
12369618,3105,2499,2942,,,1716845323
12369619,2566,3347,3312,,,1716914890
12370173,1687,2745,,,,1716815935
12370190,2704,2331,,,,1716827080
12370191,3479,2182,,,,1716824400
12370192,1943,2443,2099,,,1716820402
12370193,,,,,,
12370194,2336,3354,,,,1716819007
12370227,2772,3070,,,,1716814979
12370387,4620,2788,,,,1716818745
12370396,1475,4115,,,,1716815473
12370409,1545,4373,,,,1716814867
12370434,,,,,,
12370440,,,,,,
12370441,,,,,,
12370442,,,,,,
12370469,,,,,,
12370472,,,,,,
12370517,4077,3864,,,,1716822613
12370519,1959,2297,,,,1716824271
12370521,1650,6804,,,,1716814255
12370522,7207,2330,,,,1716823049
12370523,2984,1707,,,,1716816019
12370526,4256,2217,,,,1716821871
12370532,1717,1539,,,,1716815202
12370534,,,,,,
12370535,,,,,,
12370536,,,,,,
12370537,,,,,,
12370546,,,,,,
12370566,1721,1326,,,,1716815535
12370569,1912,2004,,,,1716819497
12370570,3435,3150,1921,,,1716822003
12370572,1159,1174,,,,1716812750
12370574,3004,2053,,,,1716828358
12370575,2214,3125,,,,1716821498
12370579,3341,3579,,,,1716825727
12370580,2353,3248,,,,1716815070
12370645,2197,3023,,,,1716815598
12370651,5123,4482,983,,,1716825362
12370653,2600,1740,736,,,1716820479
12370657,2273,2911,1092,,,1716822479
12370659,,,,,,1716806439
12370664,2367,2949,,,,1716819011
12370668,1892,3233,,,,1716824671
12370670,3527,2831,,,,1716831659
12370673,1166,1413,,,,1716824040
12370674,2791,1619,,,,1716825691
12370675,3886,3658,2532,,,1716834680
12370677,1437,1657,,,,1716814541
12370680,1626,1562,,,,1716818674
12370681,2201,2272,,,,1716819912
12370682,1546,2318,,,,1716818670
12370689,2651,2156,,,,1716825102
12370772,1499,3353,2424,,,1716827611
12370923,1877,2519,,,,1716824743
12370942,2824,1910,,,,1716831297
12370944,5664,2555,,,,1716827972
12370945,3294,1908,,,,1716829973
12370946,2774,5155,,,,1716836525
12370947,2675,1992,,,,1716834833
12370948,2519,3146,,,,1716834098
12370949,1717,5200,,,,1716825753
12370950,1795,2269,2696,,,1716842425
12370951,1520,1961,,,,1716842172
12370952,2874,2812,,,,1716820115
12370953,1537,3199,,,,1716834178
12370954,3010,4355,933,,,1716824470
12370955,1504,2590,,,,1716818711
12370956,1682,2772,,,,1716839820
12370957,3659,3029,,,,1716820936
12370958,3036,3233,1655,,,1716831212
12370960,53130,2366,,,,1716902112
12370961,2574,2025,,,,1716847435
12370962,3413,2991,,,,1716843418
12370963,1727,3458,,,,1716841503
12370964,2173,1294,,,,1716842394
12370965,1245,1678,,,,1716831739
12370966,3652,5180,881,,,1716838067
12370967,3114,3771,,,,1716844163
12370968,4094,53986,1209,,,1716904349
12370969,3868,3428,,,,1716836704
12370970,,,,,,
12370971,1463,1982,,,,1716830006
12370972,2037,2432,,,,1716836473
12370973,,,,,,
12370974,2332,2235,,,,1716836430
12370975,51923,1422,,,,1716902478
12371020,2800,4294,3251,,,1716837953
12371033,,,,,,
12371034,,,,,,
12371035,,,,,,
12371036,,,,,,
12371037,,,,,,
12371038,,,,,,
12371039,,,,,,
12371040,,,,,,
12371080,2163,3469,2866,,,1716833682
12371224,3479,3941,14056,,,1716898288
12371225,3293,2473,,,,1716906857
12371226,3933,15541,,,,1716897771
12371227,2426,4586,3503,,,1716888889
12371228,997,2824,,,,1716915715
12371229,2596,2659,3860,,,1716887130
12371230,2113,14981,,,,1716897647
12371231,3343,3483,3053,,,1716890750
12371232,2836,2774,3766,,,1716888134
12371233,3398,3224,2345,,,1716915967
12371234,16058,2285,,,,1716914726
12371235,3648,3884,,,,1716885535
12371236,2123,2601,2350,2341,2580,1716835995
12371255,,,,,,
12371256,,,,,,
12371257,,,,,,
12371258,,,,,,
12371259,,,,,,
12371260,,,,,,
12371261,,,,,,
12371262,,,,,,
12371263,,,,,,
12371264,,,,,,
12371265,,,,,,
12371266,,,,,,
12371267,,,,,,
12371268,,,,,,
12371269,,,,,,
12371270,,,,,,
12371271,,,,,,
12371272,,,,,,
12371273,,,,,,
12371274,,,,,,
12371275,,,,,,
12371276,,,,,,
12371277,,,,,,
12371278,,,,,,
12371279,,,,,,
12371280,,,,,,
12371281,,,,,,
12371282,,,,,,
12371283,,,,,,
12371284,,,,,,
12371285,,,,,,
12371286,,,,,,
12371564,,,,,,
12371565,,,,,,
12371566,,,,,,
12371570,,,,,,
12371571,,,,,,
12371573,,,,,,
12371575,,,,,,
12371671,,,,,,
12371672,,,,,,
12371674,,,,,,
12371675,,,,,,
12371679,3262,2228,3454,,,1716880833
12371680,2538,3031,,,,1716876010
12371681,2745,3291,1496,,,1716881416
12371682,2301,2403,,,,1716875325
12371695,,,,,,
12371698,,,,,,
12371701,,,,,,
12371860,2315,3006,,,,1716817974
12371861,1789,801,,,,1716820136
12371921,3252,3682,,,,1716870882
12371922,2101,1721,,,,1716862686
12371923,2818,3421,,,,1716868239
12371924,4978,3411,,,,1716968485
12371925,2400,2632,,,,1716949182
12371926,4540,3716,3009,,,1716961078
12371927,3067,2635,,,,1716965564
12371928,1487,3305,,,,1716955947
12371929,2367,2167,,,,1716884524
12371931,3873,2106,,,,1716959382
12371934,1861,2349,,,,1716967087
12371935,4284,3091,,,,1716951631
12371936,2083,1820,,,,1716862538
12371939,3365,3430,,,,1716950140
12371940,2488,3138,3780,,,1716871109
12371941,1533,4635,,,,1716861923
12371970,2180,3024,,,,1716874981
12371971,2371,2114,,,,1716869905
12371972,3405,2484,,,,1716869433
12371973,4155,2629,,,,1716862566
12371978,5037,1855,492,,,1716865988
12371979,2912,2589,,,,1716867262
12371980,2547,2596,,,,1716861005
12371981,2583,5260,,,,1716867639
12371982,2974,2751,,,,1716861537
12371983,2851,3920,,,,1716875723
12372057,1921,2517,,,,1716824909
12372058,3063,3751,959,,,1716829119
12372137,4049,3065,,,,1716823814
12372144,,,,,,
12372145,,,,,,
12372153,2843,2842,,,,1716824749
12372229,3021,3464,1120,,,1716825329
12372230,,,,,,
12372239,,,,,,
12372240,,,,,,
12372241,1808,2862,827,,,1716823758
12372262,2116,3445,,,,1716824793
12372266,2192,2869,,,,1716817465
12372310,2345,4501,,,,1716828977
12372320,2054,1617,760,,,1716828094
12372377,,,,,,
12372378,,,,,,
12372400,2064,3146,1664,,,1716821856
12372409,,,,,,
12372426,3190,2328,,,,1716823640
12372524,2753,2727,1836,,,1716830143
12372585,,,,,,
12372612,3154,2763,,,,1716824939
12372719,4055,2958,,,,1716825604
12372727,2794,3788,,,,1716830134
12372728,1431,2752,2310,,,1716831980
12372743,2224,2936,,,,1716823145
12372746,1799,,,,,1716900290
12372763,,,,,,
12372839,,,,,,
12372904,1801,2586,,,,1716891306
12372905,3844,3019,,,,1716891606
12372906,4169,3497,3402,,,1716902867
12372907,3164,1703,,,,1716899443
12372908,3326,4902,,,,1716896007
12372909,2441,2030,,,,1716889397
12372910,2446,2398,,,,1716909699
12372963,2745,10901,,,,1716902603
12372965,2481,2247,714,,,1716891439
12372966,1832,2150,,,,1716880278
12372967,3428,2592,,,,1716890093
12372968,3706,2777,752,,,1716897840
12372969,3438,3338,749,,,1716885165
12372970,1697,2091,,,,1716888266
12372971,1980,3071,998,,,1716889711
12372972,1423,1240,,,,1716884555
12372973,2803,1596,,,,1716891552
12372974,1630,2139,,,,1716885157
12372975,2459,4723,,,,1716881085
12372976,10297,1743,,,,1716913528
12372978,2241,2961,,,,1716897373
12372979,2255,1498,,,,1716902809
12372981,10721,2280,,,,1716912503
12372982,3559,1824,,,,1716896818
12372983,2474,1738,12066,,,1716903807
12372985,3359,2893,6998,,,1716893758
12372986,2776,2802,3605,,,1716900661
12372987,1842,2598,,,,1716890787
12372988,1617,3278,,,,1716896294
12372989,4188,11681,14969,,,1716904657
12372990,2467,2095,875,,,1716882823
12372991,3628,4605,1010,,,1716886674
12372992,1837,1847,,,,1716880147
12372993,3153,4063,,,,1716881683
12372994,2577,5884,1036,,,1716897939
12372995,3118,1841,3679,,,1716899675
12372996,1540,2020,,,,1716885233
12372997,2351,556,,,,1716905408
12372998,2233,,,,,1716917422
12372999,1581,1870,,,,1716905793
12373000,1450,1839,,,,1716912318
12373001,1617,2520,2450,,,1716912448
12373002,2609,2893,,,,1716890721
12373003,14481,3641,,,,1716898136
12373004,2413,2879,,,,1716910950
12373005,1374,3426,,,,1716914958
12373006,1952,3636,,,,1716893806
12373007,3028,2861,,,,1716890400
12373008,1886,2745,,,,1716883778
12373009,13228,1997,,,,1716911320
12373010,2124,2241,,,,1716894903
12373011,5039,2661,,,,1716886999
12373013,,,,,,
12373014,,,,,,
12373015,,,,,,
12373016,,,,,,
12373017,4687,3631,,,,1716906704
12373018,4325,4277,,,,1716916213
12373021,3101,5031,2876,,,1716903337
12373022,1514,2236,,,,1716897761
12373023,2226,2207,,,,1716891348
12373025,2314,2282,,,,1716891371
12373027,1316,2362,,,,1716885045
12373028,1798,1566,,,,1716885587
12373030,2328,4017,,,,1716891277
12373032,2442,1722,,,,1716886252
12373033,,,,,,1716899476
12373034,1861,3917,,,,1716894704
12373035,,,,,,
12373036,3842,,,,,1716973961
12373044,1985,1921,,,,1716901405
12373045,2996,4580,,,,1716890612
12373046,1735,2250,1904,,,1716896549
12373047,3919,2573,,,,1716900247
12373049,1193,1971,,,,1716897812
12373050,1317,2737,884,,,1716908704
12373051,1674,2338,,,,1716889056
12373053,1699,2121,2981,,,1716891747
12373072,,,,,,
12373073,,,,,,
12373075,2072,1325,,,,1716918317
12373076,,,,,,
12373077,1180,1453,,,,1716917436
12373078,3087,2340,1015,,,1716892682
12373079,2153,2991,2282,,,1716925046
12373085,3492,4370,,,,1716890797
12373089,,,,,,
12373090,3417,2752,,,,1716899835
12373092,1882,4497,2379,,,1716909287
12373093,,,,,,
12373110,3400,1262,,,,1716887302
12373111,1673,2393,,,,1716885177
12373112,2386,1798,,,,1716891646
12373113,2710,2371,,,,1716891794
12373115,3569,2304,,,,1716887458
12373117,2678,2098,776,,,1716892756
12373119,2473,6204,,,,1716897337
12373120,2379,2134,,,,1716886210
12373121,3487,6060,,,,1716898369
12373122,4131,64324,,,,1716973667
12373123,3395,5672,,,,1716899016
12373124,64570,,,,,1716974285
12373126,3326,2636,,,,1716887165
12373127,6229,,,,,1716910524
12373129,1823,1987,,,,1716885768
12373130,2440,7292,8689,,,1716899927
12373132,4143,,,,,1716907213
12373133,4871,4499,,,,1716889028
12373134,1445,1544,,,,1716896703
12373136,,,,,,
12373139,,,,,,
12373140,,,,,,
12373141,,,,,,
12373142,,,,,,
12373143,,,,,,
12373144,,,,,,
12373145,,,,,,
12373146,4559,2173,,,,1716897671
12373147,4825,3177,,,,1716897110
12373148,,,,,,1716900004
12373152,,,,,,
12373155,3854,2685,,,,1716896229
12373156,1826,1814,,,,1716883847
12373157,1325,496,,,,1716889345
12373158,1644,785,,,,1716883461
12373164,2355,1993,,,,1716884480
12373165,2863,2547,914,,,1716887635
12373168,1761,2047,,,,1716892566
12373169,1097,1039,,,,1716894036
12373187,3159,1546,3575,,,1716914210
12373188,2912,2281,,,,1716906160
12373190,2719,2698,2480,,,1716891240
12373191,1950,4255,5195,,,1716914309
12373192,2376,2003,,,,1716911391
12373194,1861,2724,,,,1716896087
12373195,1923,2413,,,,1716886884
