match_id,city,stadium,venue_id,country
12370047,Vicenza,CAMPO 5,21892,Italy
12370149,Baotou,Court 3,21801,China
12370150,Baotou,Court 3,21801,China
12370151,Baotou,Court 1,21802,China
12370152,Baotou,Court 2,40935,China
12370153,Baotou,Court 2,40935,China
12370154,Baotou,Court 1,21802,China
12370155,Baotou,Court 2,40935,China
12370164,Vicenza,Campo 4,44560,Italy
12370171,La Marsa,HYUNDAI Court,39699,Tunisia
12370172,La Marsa,LLOYD Court,39720,Tunisia
12370173,La Marsa,ASM Court,39700,Tunisia
12370174,La Marsa,ASM Court,39700,Tunisia
12370175,La Marsa,ASM Court,39700,Tunisia
12370176,La Marsa,LLOYD Court,39720,Tunisia
12370179,Vicenza,CENTRALE,21891,Italy
12370184,Carnac,C#3 QUIETALIS,44564,France
12370185,Carnac,Central,39683,France
12370186,Carnac,C#2 ORSON BAY,44561,France
12370187,Carnac,C#3 QUIETALIS,44564,France
12370188,Carnac,C#2 ORSON BAY,44561,France
12370189,Carnac,Central,39683,France
12370192,Carnac,C#3 QUIETALIS,44564,France
12370193,Carnac,C#2 ORSON BAY,44561,France
12370194,Carnac,Central,39683,France
12370217,Santo Domingo,Court 10,19917,Dominican Republic
12370221,Klagenfurt,Court 5,44549,Austria
12370222,Klagenfurt,Court 3,44554,Austria
12370223,Klagenfurt,Court 5,44549,Austria
12370224,Klagenfurt,Court 3,44554,Austria
12370227,Klagenfurt,Court 4,44550,Austria
12370231,Klagenfurt,Court 2,44551,Austria
12370232,Klagenfurt,Court 4,44550,Austria
12370233,Klagenfurt,Court 4,44550,Austria
12370236,Klagenfurt,Court 5,44549,Austria
12370240,Vicenza,CENTRALE,21891,Italy
12370251,Baotou,Court 1,21802,China
12370279,Klagenfurt,Court 2,44551,Austria
12370284,Carnac,Central,39683,France
12370285,Carnac,C#2 ORSON BAY,44561,France
12370298,La Marsa,HYUNDAI Court,39699,Tunisia
12370377,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370378,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370379,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12370380,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12370381,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12370382,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12370383,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370384,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12370385,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12370387,La Marsa,LLOYD Court,39720,Tunisia
12370388,Vicenza,Campo 4,44560,Italy
12370389,Otocec,Court 5,29473,Slovenia
12370390,Otocec,Court 3,29458,Slovenia
12370391,Otocec,Court 5,29473,Slovenia
12370392,Otocec,Court 2,29472,Slovenia
12370393,Otocec,Court 1,29457,Slovenia
12370394,Otocec,Court 4,29459,Slovenia
12370395,Otocec,Court 3,29458,Slovenia
12370396,Otocec,Court 3,29458,Slovenia
12370397,Otocec,Court 4,29459,Slovenia
12370401,Otocec,Court 2,29472,Slovenia
12370403,Otocec,Court 1,29457,Slovenia
12370407,Otocec,Court 1,29457,Slovenia
12370408,Otocec,Court 4,29459,Slovenia
12370409,Otocec,Court 2,29472,Slovenia
12370410,Otocec,Court 5,29473,Slovenia
12370412,Constanta,Court 1,36265,Romania
12370413,Constanta,Court 4,36257,Romania
12370414,Constanta,Court 2,36262,Romania
12370415,Constanta,Court 2,36262,Romania
12370416,Constanta,Court 6,39653,Romania
12370417,Constanta,Court 5,36260,Romania
12370418,Constanta,Court 1,36265,Romania
12370419,Constanta,Court 4,36257,Romania
12370420,Constanta,Court 3,36258,Romania
12370421,Constanta,Court 5,36260,Romania
12370422,Constanta,Court 6,39653,Romania
12370423,Constanta,Court 6,39653,Romania
12370426,Constanta,Court 3,36258,Romania
12370433,La Nucia,Court 5,31600,Spain
12370434,La Nucia,Court 4,31599,Spain
12370435,La Nucia,Court 3,31598,Spain
12370436,La Nucia,Court 5,31600,Spain
12370437,La Nucia,Court 4,31599,Spain
12370438,La Nucia,Court 1,31597,Spain
12370439,La Nucia,Court 2,31596,Spain
12370440,La Nucia,Court 2,31596,Spain
12370441,La Nucia,Centre Court,31601,Spain
12370442,La Nucia,Court 3,31598,Spain
12370443,La Nucia,Court 4,31599,Spain
12370448,Gyula,Court 4,22105,Hungary
12370449,Gyula,Court 3,22102,Hungary
12370450,Gyula,Court 1,22101,Hungary
12370451,Gyula,Court 3,22102,Hungary
12370452,Gyula,Court 4,22105,Hungary
12370453,Gyula,Court 1,22101,Hungary
12370454,Gyula,Court 4,22105,Hungary
12370455,Gyula,Court 3,22102,Hungary
12370461,Kursumlijska Banja,Court 7,41293,Serbia
12370463,La Nucia,Court 2,31596,Spain
12370464,Galati,Court 3,44547,Romania
12370466,Galati,Court 1,44548,Romania
12370467,Galati,Court 4,44546,Romania
12370468,Galati,Court 3,44547,Romania
12370469,La Nucia,Court 5,31600,Spain
12370470,Galati,Court 4,44546,Romania
12370471,Galati,Court 1,44548,Romania
12370472,La Nucia,Court 1,31597,Spain
12370473,Galati,Court 4,44546,Romania
12370480,Monastir,Court 6,23890,Tunisia
12370481,Monastir,Court 1,23881,Tunisia
12370482,Monastir,Court 8,24180,Tunisia
12370483,Monastir,Court 1,23881,Tunisia
12370484,Monastir,Court 8,24180,Tunisia
12370485,Monastir,Court 7,23891,Tunisia
12370486,Monastir,Court Central,23361,Tunisia
12370487,Monastir,Court 7,23891,Tunisia
12370488,Monastir,Court 7,23891,Tunisia
12370489,Monastir,Court 2,23360,Tunisia
12370490,Monastir,Court 6,23890,Tunisia
12370491,Monastir,Court 5,23362,Tunisia
12370492,Monastir,Court 3,23363,Tunisia
12370493,Monastir,Court 1,23881,Tunisia
12370494,Monastir,Court 4,23364,Tunisia
12370495,Monastir,Court 4,23364,Tunisia
12370496,Monastir,Court 2,23360,Tunisia
12370497,Monastir,Court 1,23881,Tunisia
12370498,Monastir,Court 2,23360,Tunisia
12370499,Monastir,Court 7,23891,Tunisia
12370500,Monastir,Court 4,23364,Tunisia
12370501,Monastir,Court 6,23890,Tunisia
12370502,Monastir,Court 8,24180,Tunisia
12370503,Monastir,Court Central,23361,Tunisia
12370504,Monastir,Court Central,23361,Tunisia
12370505,Monastir,Court 3,23363,Tunisia
12370506,Monastir,Court 5,23362,Tunisia
12370517,Troisdorf,Show Court 1 (3),44581,Germany
12370518,Troisdorf,Court 5 ,25116,Germany
12370519,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370520,Troisdorf,Show Court 2 (4),44582,Germany
12370521,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370522,Troisdorf,Court 5 ,25116,Germany
12370523,Troisdorf,Show Court 1 (3),44581,Germany
12370524,Troisdorf,Court 5 ,25116,Germany
12370525,Troisdorf,Show Court 1 (3),44581,Germany
12370526,Troisdorf,Show Court 2 (4),44582,Germany
12370527,Troisdorf,Show Court 1 (3),44581,Germany
12370528,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370529,Troisdorf,Court 5 ,25116,Germany
12370530,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370531,Troisdorf,Show Court 2 (4),44582,Germany
12370532,Troisdorf,Show Court 2 (4),44582,Germany
12370533,Monastir,Court 3,23363,Tunisia
12370534,Vrhnika,TK Dragomer 2,44585,Slovenia
12370535,Vrhnika,Court 1,44586,Slovenia
12370536,Vrhnika,Court 2,44588,Slovenia
12370537,Vrhnika,TK Dragomer 1,44589,Slovenia
12370538,Vrhnika,TK Dragomer 2,44585,Slovenia
12370539,Vrhnika,TK Dragomer 1,44589,Slovenia
12370540,Vrhnika,Court 1,44586,Slovenia
12370541,Vrhnika,TK Dragomer 2,44585,Slovenia
12370542,Vrhnika,Court 2,44588,Slovenia
12370543,Vrhnika,TK Dragomer 1,44589,Slovenia
12370544,Vrhnika,Court 1,44586,Slovenia
12370545,Vrhnika,TK Dragomer 1,44589,Slovenia
12370546,Vrhnika,Court 1,44586,Slovenia
12370547,Vrhnika,Court 2,44588,Slovenia
12370548,Vrhnika,Court 2,44588,Slovenia
12370549,Vrhnika,Court 1,44586,Slovenia
12370554,Constanta,Court 5,36260,Romania
12370558,Constanta,Court 3,36258,Romania
12370559,Constanta,Court 2,36262,Romania
12370565,Brescia,Court 4,22006,Italy
12370566,Brescia,Court 3,19623,Italy
12370567,Brescia,CENTER (Court 2),22007,Italy
12370568,Brescia,Court 3,19623,Italy
12370569,Brescia,Court 3,19623,Italy
12370570,Brescia,Court 4,22006,Italy
12370571,Brescia,Court 3,19623,Italy
12370572,Brescia,Court 4,22006,Italy
12370573,Brescia,CENTER (Court 2),22007,Italy
12370574,Brescia,CENTER (Court 2),22007,Italy
12370575,Brescia,CENTER (Court 2),22007,Italy
12370576,Brescia,Court 4,22006,Italy
12370577,Brescia,Court 4,22006,Italy
12370578,Brescia,Court 3,19623,Italy
12370580,Brescia,CENTER (Court 2),22007,Italy
12370599,La Nucia,Court 3,31598,Spain
12370600,Kursumlijska Banja,Court 3,39051,Serbia
12370601,Kursumlijska Banja,Court 7,41293,Serbia
12370602,Kursumlijska Banja,Court 3,39051,Serbia
12370603,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370604,Kursumlijska Banja,Court 7,41293,Serbia
12370605,Kursumlijska Banja,Court 5,39046,Serbia
12370606,Kursumlijska Banja,Court 1,39048,Serbia
12370607,Kursumlijska Banja,Court 3,39051,Serbia
12370608,Kursumlijska Banja,Court 1,39048,Serbia
12370609,Kursumlijska Banja,Court 8,41291,Serbia
12370610,Kursumlijska Banja,Court 4,39044,Serbia
12370611,Kursumlijska Banja,Court 5,39046,Serbia
12370612,Kursumlijska Banja,Court 2,39050,Serbia
12370613,Kursumlijska Banja,Court 8,41291,Serbia
12370614,Kursumlijska Banja,Court 5,39046,Serbia
12370615,Kursumlijska Banja,Court 8,41291,Serbia
12370616,Kursumlijska Banja,Court 1,39048,Serbia
12370617,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370618,Kursumlijska Banja,Court 4,39044,Serbia
12370619,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370620,Kursumlijska Banja,Court 7,41293,Serbia
12370621,Kursumlijska Banja,Court 7,41293,Serbia
12370622,Kursumlijska Banja,Court 2,39050,Serbia
12370623,Kursumlijska Banja,Court 2,39050,Serbia
12370624,Kursumlijska Banja,Court 4,39044,Serbia
12370625,Kursumlijska Banja,Court 4,39044,Serbia
12370626,Kursumlijska Banja,Court 8,41291,Serbia
12370627,Kursumlijska Banja,Court 1,39048,Serbia
12370628,Galati,Court 3,44547,Romania
12370630,Monastir,Court 6,23890,Tunisia
12370631,La Nucia,Court 1,31597,Spain
12370634,Monastir,Court 5,23362,Tunisia
12370635,Kursumlijska Banja,Court 3,39051,Serbia
12370636,Monastir,Court Central,23361,Tunisia
12370637,Kursumlijska Banja,Court 2,39050,Serbia
12370638,Kursumlijska Banja,Court 5,39046,Serbia
12370642,Vicenza,CAMPO 5,21892,Italy
12370643,Bol,Court 11,44515,Croatia
12370644,Bol,Court 10,44510,Croatia
12370645,Bol,Court 15,44523,Croatia
12370646,Bol,Court 1,44518,Croatia
12370647,Bol,Court 8,44508,Croatia
12370648,Bol,Court 8,44508,Croatia
12370649,Bol,Court 8,44508,Croatia
12370650,Bol,Court 1,44518,Croatia
12370651,Bol,Stadion,44539,Croatia
12370652,Bol,Court 3,44506,Croatia
12370653,Bol,Court 1,44518,Croatia
12370654,Bol,Court 15,44523,Croatia
12370655,Bol,Court 3,44506,Croatia
12370656,Bol,Court 11,44515,Croatia
12370657,Bol,Court 9,44512,Croatia
12370658,Bol,Court 11,44515,Croatia
12370659,Bol,Court 1,44518,Croatia
12370660,Bol,Court 9,44512,Croatia
12370661,Bol,Court 9,44512,Croatia
12370662,Bol,Court 15,44523,Croatia
12370663,Bol,Court 3,44506,Croatia
12370664,Bol,Court 10,44510,Croatia
12370665,Bol,Court 10,44510,Croatia
12370669,Montemor-O-Novo,Court 1,23533,Portugal
12370671,Montemor-O-Novo,Court 2,23487,Portugal
12370672,Montemor-O-Novo,Court 1,23533,Portugal
12370674,Montemor-O-Novo,Court 2,23487,Portugal
12370676,Montemor-O-Novo,Court 3,23488,Portugal
12370677,Montemor-O-Novo,Court 3,23488,Portugal
12370678,Montemor-O-Novo,Court 1,23533,Portugal
12370679,Montemor-O-Novo,Court 2,23487,Portugal
12370680,Montemor-O-Novo,Court 1,23533,Portugal
12370681,Montemor-O-Novo,Court 2,23487,Portugal
12370682,Montemor-O-Novo,Court 3,23488,Portugal
12370683,Montemor-O-Novo,Court 3,23488,Portugal
12370692,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370952,Santo Domingo,Court 3,40143,Dominican Republic
12370954,Santo Domingo,Stadium,19916,Dominican Republic
12370955,Santo Domingo,Court 2,19915,Dominican Republic
12370957,Santo Domingo,Court 1,19914,Dominican Republic
12370960,Rio Claro,Court 3,44593,Brazil
12370961,Rio Claro,Center Court,44594,Brazil
12370962,Rio Claro,Court 1,44595,Brazil
12370963,Rio Claro,Court 5,44597,Brazil
12370964,Rio Claro,Center Court,44594,Brazil
12370965,Rio Claro,Center Court,44594,Brazil
12370966,Rio Claro,Court 1,44595,Brazil
12370967,Rio Claro,Court 3,44593,Brazil
12370968,Rio Claro,Court 5,44597,Brazil
12370969,Rio Claro,Court 3,44593,Brazil
12370970,Rio Claro,Court 5,44597,Brazil
12370971,Rio Claro,Court 3,44593,Brazil
12370972,Rio Claro,Center Court,44594,Brazil
12370973,Rio Claro,Court 1,44595,Brazil
12370974,Rio Claro,Court 5,44597,Brazil
12370975,Rio Claro,Court 1,44595,Brazil
12361596,Paris,Court Suzanne Lenglen,17177,France
12361598,Paris,Court 4,21932,France
12361600,Paris,Court 11,25210,France
12361601,Paris,Court 6,17170,France
12361603,Paris,Court Simonne Mathieu,25283,France
12361604,Paris,Court Simonne Mathieu,25283,France
12361610,Paris,Court 9,21828,France
12361611,Paris,Court 14,17174,France
12361612,Paris,Court Suzanne Lenglen,17177,France
12361614,Paris,Court 12,21831,France
12361615,Paris,Court Simonne Mathieu,25283,France
12361616,Paris,Court 10,25209,France
12361618,Paris,Court 5,17190,France
12361619,Paris,Court 5,17190,France
12361620,Paris,Court Philippe Chatrier,17178,France
12361621,Paris,Court Philippe Chatrier,17178,France
12361622,Paris,Court  13,21830,France
12361624,Paris,Court 9,21828,France
12361625,Paris,Court 5,17190,France
12361626,Paris,Court 14,17174,France
12361628,Paris,Court 10,25209,France
12361629,Paris,Court  13,21830,France
12361630,Paris,Court 7,21829,France
12361632,Paris,Court Suzanne Lenglen,17177,France
12361633,Paris,Court Suzanne Lenglen,17177,France
12361635,Paris,Court 7,21829,France
12361636,Paris,Court 7,21829,France
12361637,Paris,Court 14,17174,France
12361639,Paris,Court 6,17170,France
12361640,Paris,Court Suzanne Lenglen,17177,France
12361641,Paris,Court Simonne Mathieu,25283,France
12361642,Paris,Court 4,21932,France
12361644,Paris,Court 4,21932,France
12361646,Paris,Court 9,21828,France
12361647,Paris,Court Suzanne Lenglen,17177,France
12361648,Paris,Court Simonne Mathieu,25283,France
12361650,Paris,Court 4,21932,France
12361651,Paris,Court 14,17174,France
12361665,Paris,Court Philippe Chatrier,17178,France
12361883,Paris,Court Suzanne Lenglen,17177,France
12361884,Paris,Court Suzanne Lenglen,17177,France
12361885,Paris,Court Philippe Chatrier,17178,France
12361886,Paris,Court  13,21830,France
12361887,Paris,Court 12,21831,France
12361888,Paris,Court 5,17190,France
12361889,Paris,Court Simonne Mathieu,25283,France
12361891,Paris,Court 5,17190,France
12361892,Paris,Court 14,17174,France
12361894,Paris,Court 12,21831,France
12361895,Paris,Court 14,17174,France
12361896,Paris,Court 6,17170,France
12361897,Paris,Court 14,17174,France
12361898,Paris,Court Suzanne Lenglen,17177,France
12361899,Paris,Court 8,17191,France
12361902,Paris,Court Simonne Mathieu,25283,France
12361903,Paris,Court 7,21829,France
12361907,Paris,Court Simonne Mathieu,25283,France
12361908,Paris,Court 8,17191,France
12361909,Paris,Court 4,21932,France
12361910,Paris,Court 12,21831,France
12361911,Paris,Court 6,17170,France
12361912,Paris,Court Simonne Mathieu,25283,France
12361913,Paris,Court Suzanne Lenglen,17177,France
12361914,Paris,Court 7,21829,France
12361915,Paris,Court  13,21830,France
12361916,Paris,Court 5,17190,France
12361917,Paris,Court Philippe Chatrier,17178,France
12361918,Paris,Court 14,17174,France
12361919,Paris,Court Philippe Chatrier,17178,France
12361921,Paris,Court 6,17170,France
12361922,Paris,Court Suzanne Lenglen,17177,France
12361923,Paris,Court 8,17191,France
12361924,Paris,Court 10,25209,France
12361925,Paris,Court Simonne Mathieu,25283,France
12361926,Paris,Court 7,21829,France
12361927,Paris,Court  13,21830,France
12361928,Paris,Court 8,17191,France
12361929,Paris,Court 12,21831,France
12366016,Paris,Court 6,17170,France
12366017,Paris,Court  13,21830,France
12366018,Paris,Court 5,17190,France
12366020,Paris,Court  13,21830,France
12366021,Paris,Court 7,21829,France
12366022,Paris,Court Suzanne Lenglen,17177,France
12366023,Paris,Court 12,21831,France
12366024,Paris,Court Philippe Chatrier,17178,France
12366025,Paris,Court 12,21831,France
12366027,Paris,Court 14,17174,France
12366028,Paris,Court 8,17191,France
12366029,Paris,Court 12,21831,France
12366030,Paris,Court 5,17190,France
12366031,Paris,Court Philippe Chatrier,17178,France
12366032,Paris,Court 4,21932,France
12366033,Paris,Court 4,21932,France
12366182,Paris,Court 9,21828,France
12366183,Paris,Court 4,21932,France
12366185,Paris,Court  13,21830,France
12366187,Paris,Court 6,17170,France
12366191,Paris,Court Philippe Chatrier,17178,France
12366196,Paris,Court 8,17191,France
12366197,Paris,Court 6,17170,France
12366199,Paris,Court 9,21828,France
12366202,Paris,Court 14,17174,France
12366204,Paris,Court 7,21829,France
12366206,Paris,Court  13,21830,France
12366208,Paris,Court 4,21932,France
12366210,Paris,Court Philippe Chatrier,17178,France
12366212,Paris,Court 9,21828,France
12366214,Paris,Court 7,21829,France
12366216,Paris,Court 4,21932,France
12367490,Changwon,Court 14,34945,South Korea
12367493,Changwon,Court C,21792,South Korea
12367495,Changwon,Court 15,34946,South Korea
12367496,Changwon,Center Court,21794,South Korea
12367497,Changwon,Court 13,34944,South Korea
12367501,Changwon,Court 12,34943,South Korea
12367559,Baotou,Court 3,21801,China
12368366,Otocec,Court 3,29458,Slovenia
12368376,Otocec,Court 2,29472,Slovenia
12368386,Gyula,Court 4,22105,Hungary
12368388,Gyula,Court 1,22101,Hungary
12368392,Gyula,Court 6,22123,Hungary
12368398,Gyula,Court 3,22102,Hungary
12368437,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12368438,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12368440,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12368441,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12368442,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12368444,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12368445,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12368446,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12368447,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12368490,Vicenza,CENTRALE,21891,Italy
12368534,Vicenza,Campo 4,44560,Italy
12368539,Vicenza,CENTRALE,21891,Italy
12368574,Carnac,C#2 ORSON BAY,44561,France
12368575,Carnac,Central,39683,France
12368605,La Nucia,Court 3,31598,Spain
12368606,La Nucia,Court 2,31596,Spain
12368608,La Nucia,Court 5,31600,Spain
12368621,La Nucia,Court 1,31597,Spain
12368629,Bol,Court 10,44510,Croatia
12368632,Bol,Court 16,44511,Croatia
12368633,Bol,Court 5,44580,Croatia
12368634,Bol,Court 8,44508,Croatia
12368636,Bol,Court 10,44510,Croatia
12368640,Bol,Court 12,44575,Croatia
12368645,Bol,Stadion,44539,Croatia
12368646,Bol,Court 7,44579,Croatia
12368647,Bol,Court 11,44515,Croatia
12368648,Bol,Court 3,44506,Croatia
12368649,Bol,Court 8,44508,Croatia
12368650,Bol,Court 5,44580,Croatia
12368651,Bol,Court 18,44513,Croatia
12368654,Bol,Court 11,44515,Croatia
12368655,Bol,Court 9,44512,Croatia
12368656,Bol,Stadion,44539,Croatia
12368659,Bol,Court 14,44577,Croatia
12368660,Bol,Court 13,44576,Croatia
12368661,Bol,Court 1,44518,Croatia
12368662,Bol,Stadion,44539,Croatia
12368663,Bol,Court 12,44575,Croatia
12368664,Bol,Court 3,44506,Croatia
12368665,Bol,Court 7,44579,Croatia
12368672,Bol,Court 8,44508,Croatia
12368674,Bol,Court 1,44518,Croatia
12368675,Bol,Court 15,44523,Croatia
12368676,Bol,Court 7,44579,Croatia
12368678,Bol,Court 13,44576,Croatia
12368679,Bol,Court 11,44515,Croatia
12368683,Kursumlijska Banja,Court 5,39046,Serbia
12368689,Kursumlijska Banja,Court 1,39048,Serbia
12368692,Kursumlijska Banja,Court 3,39051,Serbia
12368695,Kursumlijska Banja,Court 3,39051,Serbia
12368696,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12368699,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12368700,Kursumlijska Banja,Court 6,39111,Serbia
12368703,Kursumlijska Banja,Court 2,39050,Serbia
12368714,Kursumlijska Banja,Court 2,39050,Serbia
12368715,Kursumlijska Banja,Court 4,39044,Serbia
12368716,Kursumlijska Banja,Court 6,39111,Serbia
12368718,Kursumlijska Banja,Court 4,39044,Serbia
12368719,Kursumlijska Banja,Court 1,39048,Serbia
12368723,Kursumlijska Banja,Court 7,41293,Serbia
12368725,Kursumlijska Banja,Court 5,39046,Serbia
12368728,Grado,Centrale Degrassi,21862,Italy
12368761,Kingston,T JAMAICA # 1,44416,Jamaica
12368771,Monastir,Court 2,23360,Tunisia
12368774,Monastir,Court 7,23891,Tunisia
12368779,Monastir,Court 6,23890,Tunisia
12368780,Monastir,Court 6,23890,Tunisia
12368782,Monastir,Court 4,23364,Tunisia
12368783,Monastir,Court 3,23363,Tunisia
12368785,Monastir,Court 2,23360,Tunisia
12368788,Monastir,Court 4,23364,Tunisia
12368804,Monastir,Court 6,23890,Tunisia
12368812,Monastir,Court 5,23362,Tunisia
12368841,Vicenza,CENTRALE,21891,Italy
12368842,Vicenza,Campo 4,44560,Italy
12368843,Vicenza,CENTRALE,21891,Italy
12368844,Vicenza,Campo 4,44560,Italy
12368845,Vicenza,CENTRALE,21891,Italy
12368846,Vicenza,CENTRALE,21891,Italy
12368847,Vicenza,CAMPO 5,21892,Italy
12368848,Vicenza,CAMPO 5,21892,Italy
12368902,Santo Domingo,Stadium,19916,Dominican Republic
12369039,Santo Domingo,Court 8,19918,Dominican Republic
12369040,Santo Domingo,Court 4,40142,Dominican Republic
12369041,Santo Domingo,Court 9,19913,Dominican Republic
12369042,Santo Domingo,Court 3,40143,Dominican Republic
12369043,Santo Domingo,Court 4,40142,Dominican Republic
12369044,Santo Domingo,Court 7,19919,Dominican Republic
12369045,Santo Domingo,Court 3,40143,Dominican Republic
12369046,Santo Domingo,Court 3,40143,Dominican Republic
12369047,Santo Domingo,Court 9,19913,Dominican Republic
12369048,Santo Domingo,Court 4,40142,Dominican Republic
12369049,Santo Domingo,Court 10,19917,Dominican Republic
12369050,Santo Domingo,Court 10,19917,Dominican Republic
12369051,Santo Domingo,Court 11,19920,Dominican Republic
12369052,Santo Domingo,Court 7,19919,Dominican Republic
12369053,Santo Domingo,Court 8,19918,Dominican Republic
12369054,Santo Domingo,Court 11,19920,Dominican Republic
12369108,Kingston,LIGUANEA Court H,44448,Jamaica
12369109,Kingston,LIGUANEA Court H,44448,Jamaica
12369110,Kingston,LIGUANEA Court H,44448,Jamaica
12369111,Kingston,T JAMAICA # 4,44422,Jamaica
12369112,Kingston,T JAMAICA # 4,44422,Jamaica
12369113,Kingston,T JAMAICA # 4,44422,Jamaica
12369114,Kingston,LIGUANEA Court H,44448,Jamaica
12369115,Kingston,T JAMAICA # 3,44419,Jamaica
12369116,Kingston,T JAMAICA # 1,44416,Jamaica
12369117,Kingston,T JAMAICA # 3,44419,Jamaica
12369118,Kingston,T JAMAICA # 3,44419,Jamaica
12369119,Kingston,T JAMAICA # 2,44418,Jamaica
12369120,Kingston,T JAMAICA # 4,44422,Jamaica
12369121,Kingston,T JAMAICA # 1,44416,Jamaica
12369122,Kingston,T JAMAICA # 2,44418,Jamaica
12369123,Kingston,T JAMAICA # 3,44419,Jamaica
12369480,Little Rock,Stadium,25339,USA
12369481,Little Rock,Court 1,25341,USA
12369482,Little Rock,Court 13,25340,USA
12369483,Little Rock,Stadium,25339,USA
12369484,Little Rock,Stadium,25339,USA
12369485,Little Rock,Court 13,25340,USA
12369486,Little Rock,Court 13,25340,USA
12369487,Little Rock,Court 1,25341,USA
12369488,Little Rock,Stadium,25339,USA
12369489,Little Rock,Court 1,25341,USA
12369490,Little Rock,Court 1,25341,USA
12369491,Little Rock,Court 1,25341,USA
12369611,Little Rock,Court 1,25341,USA
12369612,Little Rock,Court 1,25341,USA
12369613,Little Rock,Stadium,25339,USA
12369615,Little Rock,Court 13,25340,USA
12369616,Little Rock,Stadium,25339,USA
12369618,Little Rock,Stadium,25339,USA
12369637,Karuizawa,Court 10,21948,Japan
12369638,Karuizawa,Court 4,21942,Japan
12369639,Karuizawa,Court 8,21945,Japan
12369640,Karuizawa,Court 2,21947,Japan
12369641,Karuizawa,Court 3,21944,Japan
12369642,Karuizawa,Court 9,21943,Japan
12369643,Karuizawa,Court 1,21946,Japan
12369644,Karuizawa,Court 7,25308,Japan
12369714,Changwon,Court 12,34943,South Korea
12369715,Changwon,Court 11,36129,South Korea
12369716,Changwon,Court D,21791,South Korea
12369717,Changwon,Court C,21792,South Korea
12369718,Changwon,Court 11,36129,South Korea
12369719,Changwon,Court 15,34946,South Korea
12369720,Changwon,Court 13,34944,South Korea
12369721,Changwon,Center Court,21794,South Korea
12369722,Changwon,Court 14,34945,South Korea
12369723,Changwon,Court 13,34944,South Korea
12369724,Changwon,Court 12,34943,South Korea
12369787,Tokyo,3,44565,Japan
12369788,Tokyo,Indoor 8,41445,Japan
12369789,Tokyo,Indoor 7,41443,Japan
12369790,Tokyo,Indoor 8,41445,Japan
12369791,Tokyo,Indoor 6,41444,Japan
12369792,Tokyo,Indoor 6,41444,Japan
12369793,Tokyo,Indoor 7,41443,Japan
12369794,Tokyo,Indoor 7,41443,Japan
12369795,Tokyo,Indoor 6,41444,Japan
12369796,Tokyo,Indoor 7,41443,Japan
12369797,Tokyo,Indoor 8,41445,Japan
12369798,Tokyo,INDOOR 5,44207,Japan
12369799,Tokyo,INDOOR 5,44207,Japan
12369800,Tokyo,2,44568,Japan
12369801,Tokyo,INDOOR 5,44207,Japan
12369802,Tokyo,INDOOR 5,44207,Japan
12369994,Cervia,Court 2,44495,Italy
12370047,Vicenza,CAMPO 5,21892,Italy
12370149,Baotou,Court 3,21801,China
12370150,Baotou,Court 3,21801,China
12370151,Baotou,Court 1,21802,China
12370152,Baotou,Court 2,40935,China
12370153,Baotou,Court 2,40935,China
12370154,Baotou,Court 1,21802,China
12370155,Baotou,Court 2,40935,China
12370164,Vicenza,Campo 4,44560,Italy
12370171,La Marsa,HYUNDAI Court,39699,Tunisia
12370172,La Marsa,LLOYD Court,39720,Tunisia
12370173,La Marsa,ASM Court,39700,Tunisia
12370174,La Marsa,ASM Court,39700,Tunisia
12370175,La Marsa,ASM Court,39700,Tunisia
12370176,La Marsa,LLOYD Court,39720,Tunisia
12370179,Vicenza,CENTRALE,21891,Italy
12370184,Carnac,C#3 QUIETALIS,44564,France
12370185,Carnac,Central,39683,France
