match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12368486,1,full_time,False,True,7/6,8/2,2,562759288,False,0
12368487,1,full_time,True,False,2/3,9/6,1,562758708,True,0
12368487,1,full_time,True,False,16/6,13/10,2,562758739,True,0
12368490,1,full_time,True,True,5/8,7/5,1,562759850,True,0
12368490,1,full_time,True,True,0/9,15/6,2,562759880,True,0
12368527,1,full_time,True,True,19/3,6/5,1,562761037,False,0
12368527,1,full_time,True,True,13/4,0/7,2,562761091,True,0
12368533,1,full_time,True,False,0/7,9/7,1,562757700,False,0
12368533,1,full_time,True,False,4/6,9/5,2,562757703,True,0
12368534,1,full_time,False,True,15/3,11/3,1,562760533,False,0
12368534,1,full_time,False,True,2/3,8/7,2,562760538,True,0
12368535,1,full_time,False,False,15/6,2/4,1,562758045,False,0
12368535,1,full_time,False,False,7/8,3/8,2,562758252,True,0
12368536,1,full_time,True,False,5/10,19/9,1,562759571,False,0
12368536,1,full_time,True,False,12/3,11/5,2,562759772,False,0
12368537,1,full_time,False,False,9/3,1/3,1,562761197,False,0
12368537,1,full_time,False,False,15/6,15/5,2,562761207,False,0
12368538,1,full_time,True,False,18/4,7/11,1,562757800,True,0
12368538,1,full_time,True,False,5/11,16/3,2,562757838,False,0
12368539,1,full_time,True,True,6/4,9/6,1,562760751,True,0
12368539,1,full_time,True,True,4/3,3/2,2,562760760,False,0
12368574,1,full_time,True,False,10/3,17/9,1,563043211,False,0
12368574,1,full_time,True,False,12/4,19/7,2,563043258,False,0
12368575,1,full_time,True,False,0/9,19/2,1,563042579,True,0
12368575,1,full_time,True,False,8/8,2/8,2,563042714,True,0
12368577,1,full_time,False,False,7/3,14/9,1,563042143,True,0
12368577,1,full_time,False,False,16/4,8/11,2,563042152,True,0
12368579,1,full_time,True,False,12/10,12/3,1,563043362,True,0
12368579,1,full_time,True,False,12/9,19/5,2,563043378,True,0
12368580,1,full_time,False,True,16/10,17/2,1,563043433,False,0
12368580,1,full_time,False,True,9/3,15/7,2,563043438,True,0
12368581,1,full_time,False,False,17/11,19/8,1,563043138,False,0
12368581,1,full_time,False,False,13/11,11/11,2,563043189,True,0
12368582,1,full_time,True,False,8/3,8/5,1,563044220,False,0
12368582,1,full_time,True,False,6/3,4/11,2,563044227,False,0
12368728,1,full_time,False,False,1/11,19/5,1,562993776,True,0
12368728,1,full_time,False,False,12/3,10/2,2,562994015,True,0
12368761,1,full_time,False,False,11/7,10/6,1,562986084,False,0
12368761,1,full_time,False,False,16/9,17/2,2,562986245,False,0
12368843,1,full_time,True,True,19/5,15/9,1,562958579,,1
12368843,1,full_time,True,True,1/6,8/3,2,562958593,,-1
12368843,11,first_set_winner,True,False,6/9,4/3,1,562976352,,1
12368843,11,first_set_winner,True,False,2/4,8/5,2,562976364,,-1
12368843,12,total_games_won,False,True,8/7,3/3,Over,563658057,,0
12368843,12,total_games_won,False,True,6/2,1/2,Under,563658033,,0
12368844,1,full_time,True,False,9/3,10/4,1,562958303,,-1
12368844,1,full_time,True,False,15/3,7/7,2,562958353,,1
12368844,11,first_set_winner,True,False,17/3,5/3,1,562975427,,-1
12368844,11,first_set_winner,True,False,7/2,19/4,2,562975679,,1
12368844,12,total_games_won,True,False,14/10,8/7,Over,563650222,,0
12368844,12,total_games_won,True,False,4/10,18/4,Under,563650157,,0
12368902,1,full_time,True,False,1/11,6/3,1,564359361,False,0
12368902,1,full_time,True,False,7/8,19/11,2,564359368,True,1
12368902,11,first_set_winner,True,False,17/7,8/5,1,564958583,True,0
12368902,11,first_set_winner,True,False,4/6,2/4,2,564958660,True,0
12369480,1,full_time,True,False,8/9,18/8,1,564604279,True,0
12369480,1,full_time,True,False,6/9,0/6,2,564604291,True,0
12369481,1,full_time,True,True,3/7,7/3,1,564604351,True,0
12369481,1,full_time,True,True,3/2,0/6,2,564604417,True,0
12369482,1,full_time,True,False,15/3,14/3,1,564604316,False,0
12369482,1,full_time,True,False,14/4,19/5,2,564604317,False,0
12369483,1,full_time,False,True,3/3,15/7,1,564604341,True,0
12369483,1,full_time,False,True,4/8,11/9,2,564604342,False,0
12369484,1,full_time,True,True,4/5,12/9,1,564604529,False,0
12369484,1,full_time,True,True,8/3,7/8,2,564604568,True,0
12369486,1,full_time,True,True,4/9,9/11,1,564605386,True,0
12369486,1,full_time,True,True,1/6,19/3,2,564605571,False,0
12369487,1,full_time,True,False,6/10,1/11,1,564606074,True,0
12369487,1,full_time,True,False,2/4,9/6,2,564606080,False,0
12369488,1,full_time,False,False,5/8,5/2,1,564605938,True,0
12369488,1,full_time,False,False,5/5,14/11,2,564605953,True,0
12369490,1,full_time,False,True,18/8,14/11,1,564605041,False,0
12369490,1,full_time,False,True,12/3,11/4,2,564605140,False,0
12369491,1,full_time,True,False,2/2,18/7,1,564606034,False,0
12369491,1,full_time,True,False,12/2,13/2,2,564606041,False,0
12369994,1,full_time,False,False,15/11,12/7,1,566716852,False,0
12369994,1,full_time,False,False,19/5,0/4,2,566716985,False,0
12370047,1,full_time,True,True,14/10,10/9,1,566878916,,0
12370047,1,full_time,True,True,5/3,16/8,2,566879148,,0
12370149,1,full_time,False,False,10/4,15/7,1,565953910,,0
12370149,1,full_time,False,False,18/8,11/6,2,565953912,,0
12370150,1,full_time,True,True,2/3,17/9,1,565735221,,0
12370150,1,full_time,True,True,17/9,3/11,2,565735366,,0
12370151,1,full_time,False,False,7/2,19/11,1,566368389,,0
12370151,1,full_time,False,False,14/4,3/11,2,566368397,,0
12370152,1,full_time,True,False,14/5,12/7,1,565735620,,0
12370152,1,full_time,True,False,12/3,10/7,2,565735627,,0
12370153,1,full_time,True,False,7/8,5/4,1,567168792,,0
12370153,1,full_time,True,False,4/8,18/5,2,567168992,,0
12370154,1,full_time,True,True,17/6,16/8,1,565735487,,0
12370154,1,full_time,True,True,9/5,14/8,2,565735548,,0
12370155,1,full_time,True,True,8/2,12/8,1,567169518,,0
12370155,1,full_time,True,True,12/6,2/10,2,567169629,,0
12370164,1,full_time,True,False,6/11,15/7,1,566878620,,0
12370164,1,full_time,True,False,0/10,15/5,2,566878647,,0
12370171,1,full_time,True,True,19/5,17/8,1,567324732,,0
12370171,1,full_time,True,True,17/2,16/9,2,567324902,,0
12370172,1,full_time,True,False,11/10,18/7,1,567324136,,0
12370172,1,full_time,True,False,15/7,7/6,2,567324152,,0
12370173,1,full_time,False,True,12/9,9/2,1,567324025,,0
12370173,1,full_time,False,True,2/6,18/9,2,567324032,,0
12370174,1,full_time,False,True,5/11,13/4,1,567323640,,0
12370174,1,full_time,False,True,19/8,1/11,2,567323653,,0
12370175,1,full_time,True,False,4/5,8/9,1,567323908,,0
12370175,1,full_time,True,False,10/9,0/7,2,567323917,,0
12370176,1,full_time,True,False,7/4,12/9,1,567323744,,0
12370176,1,full_time,True,False,9/9,6/11,2,567323871,,0
12370179,1,full_time,True,True,9/11,3/10,1,567314616,,0
12370179,1,full_time,True,True,18/11,4/11,2,567314635,,0
12370184,1,full_time,False,False,16/9,12/11,1,567265289,,0
12370184,1,full_time,False,False,8/2,11/5,2,567265319,,0
12370185,1,full_time,False,True,17/3,17/8,1,567684738,,0
12370185,1,full_time,False,True,18/8,14/3,2,567684825,,0
12370186,1,full_time,True,False,16/2,10/9,1,567265636,,0
12370186,1,full_time,True,False,19/4,12/11,2,567265675,,0
12370187,1,full_time,True,True,12/5,2/8,1,567265777,,0
12370187,1,full_time,True,True,17/4,17/5,2,567265902,,0
12370188,1,full_time,True,False,12/9,7/7,1,567265194,,0
12370188,1,full_time,True,False,16/3,3/3,2,567265226,,0
12370189,1,full_time,True,True,12/8,13/10,1,567264719,,0
12370189,1,full_time,True,True,0/3,15/3,2,567264800,,0
12370192,1,full_time,True,False,9/10,9/7,1,567413899,,0
12370192,1,full_time,True,False,1/4,17/8,2,567413914,,0
12370193,1,full_time,False,True,6/6,14/4,1,567413749,,0
12370193,1,full_time,False,True,7/7,15/2,2,567413788,,0
12370221,1,full_time,False,True,7/9,7/6,1,567693815,,0
12370221,1,full_time,False,True,11/5,3/6,2,567694027,,0
12370222,1,full_time,False,False,19/2,12/5,1,567693396,,0
12370222,1,full_time,False,False,0/5,16/3,2,567693456,,0
12370223,1,full_time,True,False,11/8,9/4,1,567690562,,0
12370223,1,full_time,True,False,7/3,4/11,2,567690606,,0
12370224,1,full_time,False,False,16/7,12/2,1,567690055,,0
12370224,1,full_time,False,False,13/4,11/9,2,567690156,,0
12370227,1,full_time,False,True,2/10,3/7,1,567782999,,0
12370227,1,full_time,False,True,0/2,15/10,2,567783000,,0
12370231,1,full_time,True,True,2/11,15/9,1,567689584,,0
12370231,1,full_time,True,True,18/5,2/2,2,567689701,,0
12370232,1,full_time,True,False,14/2,19/6,1,567692822,,0
12370232,1,full_time,True,False,17/2,4/7,2,567692978,,0
12370233,1,full_time,False,False,9/7,9/3,1,567783487,,0
12370233,1,full_time,False,False,7/3,12/7,2,567783490,,0
12370236,1,full_time,False,True,17/11,0/4,1,567691550,,0
12370236,1,full_time,False,True,10/11,2/9,2,567691619,,0
12370240,1,full_time,True,True,14/10,12/5,1,567314503,,0
12370240,1,full_time,True,True,1/2,16/2,2,567314520,,0
12370279,1,full_time,False,True,14/9,15/3,1,567692243,,0
12370279,1,full_time,False,True,6/5,10/6,2,567692410,,0
12370284,1,full_time,False,True,19/10,9/11,1,567684263,,0
12370284,1,full_time,False,True,10/7,3/11,2,567684366,,0
12370285,1,full_time,False,True,6/4,15/9,1,567683606,,0
12370285,1,full_time,False,True,14/7,0/9,2,567683701,,0
12370298,1,full_time,True,True,6/5,0/10,1,567978299,,0
12370298,1,full_time,True,True,6/6,12/6,2,567978312,,0
12370387,1,full_time,True,False,0/4,6/4,1,567978365,,0
12370387,1,full_time,True,False,4/9,0/2,2,567978370,,0
12370388,1,full_time,False,True,15/2,2/4,1,568137487,,0
12370388,1,full_time,False,True,0/3,14/2,2,568137575,,0
12370389,1,full_time,False,True,15/9,14/11,1,567764938,,0
12370389,1,full_time,False,True,4/4,7/4,2,567765060,,0
12370390,1,full_time,False,False,0/8,7/3,1,567154126,,0
12370390,1,full_time,False,False,10/7,6/11,2,567154406,,0
12370391,1,full_time,True,False,8/7,16/9,1,567152974,,0
12370391,1,full_time,True,False,9/8,5/11,2,567153195,,0
12370394,1,full_time,False,False,10/7,8/11,1,567862555,,0
12370394,1,full_time,False,False,16/11,2/7,2,567862556,,0
12370395,1,full_time,True,False,5/5,7/10,1,567862261,,0
12370395,1,full_time,True,False,2/3,0/7,2,567862452,,0
12370396,1,full_time,False,True,12/5,14/10,1,567862588,,0
12370396,1,full_time,False,True,4/11,1/9,2,567862613,,0
12370401,1,full_time,True,True,19/9,3/8,1,567765529,,0
12370401,1,full_time,True,True,1/5,4/5,2,567765635,,0
12370407,1,full_time,False,True,18/8,9/5,1,567155396,,0
12370407,1,full_time,False,True,1/11,11/6,2,567155639,,0
12370408,1,full_time,False,True,15/5,3/6,1,567763442,,0
12370408,1,full_time,False,True,7/9,14/5,2,567763959,,0
12370409,1,full_time,False,True,3/5,5/8,1,567761506,,0
12370409,1,full_time,False,True,17/10,11/8,2,567761737,,0
12370410,1,full_time,True,False,13/8,11/6,1,568134179,,0
12370410,1,full_time,True,False,14/5,17/3,2,568134197,,0
12370464,1,full_time,False,True,11/5,15/3,1,568436318,,0
12370464,1,full_time,False,True,2/6,0/10,2,568436408,,0
12370466,1,full_time,False,False,2/11,10/8,1,568437595,,0
12370466,1,full_time,False,False,15/3,13/2,2,568437617,,0
12370467,1,full_time,True,True,3/3,5/5,1,568436654,,0
12370467,1,full_time,True,True,17/10,18/2,2,568436660,,0
12370468,1,full_time,False,False,18/2,6/10,1,568437068,,0
12370468,1,full_time,False,False,4/4,6/3,2,568437222,,0
12370470,1,full_time,True,False,9/5,18/9,1,568436582,,0
12370470,1,full_time,True,False,17/3,4/3,2,568436599,,0
12370471,1,full_time,True,True,19/4,3/6,1,568435971,,0
12370471,1,full_time,True,True,18/8,14/7,2,568436131,,0
12370565,1,full_time,False,False,5/9,13/4,1,568604916,,0
12370565,1,full_time,False,False,19/8,11/8,2,568604928,,0
12370567,1,full_time,False,False,11/9,12/4,1,568603633,,0
12370567,1,full_time,False,False,7/8,6/6,2,568603663,,0
12370568,1,full_time,False,False,14/6,9/10,1,568603785,,0
12370568,1,full_time,False,False,4/7,2/4,2,568603843,,0
12370569,1,full_time,False,True,9/9,7/3,1,568601344,,0
12370569,1,full_time,False,True,11/8,13/7,2,568601460,,0
12370570,1,full_time,True,True,3/5,15/6,1,568601513,,0
12370570,1,full_time,True,True,9/6,9/6,2,568601623,,0
12370571,1,full_time,False,True,8/10,11/8,1,568604006,,0
12370571,1,full_time,False,True,7/2,4/3,2,568604018,,0
12370573,1,full_time,False,False,11/10,2/6,1,568604751,,0
12370573,1,full_time,False,False,1/5,16/10,2,568604842,,0
12370574,1,full_time,True,True,10/6,16/11,1,568600936,,0
12370574,1,full_time,True,True,6/5,3/9,2,568600997,,0
12370575,1,full_time,True,False,17/3,6/9,1,568604212,,0
12370575,1,full_time,True,False,14/8,19/3,2,568604253,,0
12370576,1,full_time,True,False,15/3,11/3,1,568603510,,0
12370576,1,full_time,True,False,4/4,9/4,2,568603543,,0
12370577,1,full_time,False,False,5/3,12/4,1,568602255,,0
12370577,1,full_time,False,False,1/10,19/5,2,568602414,,0
12370578,1,full_time,False,False,17/9,8/10,1,568602925,,0
12370578,1,full_time,False,False,7/2,4/6,2,568603111,,0
12370580,1,full_time,False,False,10/4,12/5,1,568604355,,0
12370580,1,full_time,False,False,13/7,12/9,2,568604358,,0
12370628,1,full_time,False,True,19/2,5/6,1,568844015,,0
12370628,1,full_time,False,True,19/4,13/2,2,568844034,,0
12370642,1,full_time,True,True,2/2,9/11,1,568625163,,0
12370642,1,full_time,True,True,10/5,12/8,2,568625224,,0
12370643,1,full_time,True,True,15/9,5/10,1,568763643,,0
12370643,1,full_time,True,True,9/7,3/8,2,568763694,,0
12370644,1,full_time,True,True,9/4,0/5,1,568762671,,0
12370644,1,full_time,True,True,19/2,12/9,2,568762689,,0
12370645,1,full_time,False,True,9/2,8/11,1,568763946,,0
12370645,1,full_time,False,True,12/5,0/7,2,568763966,,0
12370646,1,full_time,True,False,14/4,8/10,1,568802358,,0
12370646,1,full_time,True,False,11/4,2/10,2,568802380,,0
12370647,1,full_time,False,True,16/6,3/6,1,568761837,,0
12370647,1,full_time,False,True,4/5,15/4,2,568761956,,0
12370648,1,full_time,False,False,12/2,2/9,1,568802777,,0
12370648,1,full_time,False,False,18/11,1/2,2,568802947,,0
12370649,1,full_time,True,False,10/3,9/11,1,568804297,,0
12370649,1,full_time,True,False,19/2,12/7,2,568804399,,0
12370650,1,full_time,False,False,16/5,12/10,1,568804600,,0
12370650,1,full_time,False,False,4/6,6/6,2,568804801,,0
12370652,1,full_time,False,False,11/5,8/3,1,568762276,,0
12370652,1,full_time,False,False,17/7,15/9,2,568762319,,0
12370653,1,full_time,True,False,6/4,8/8,1,568761185,,0
12370653,1,full_time,True,False,5/8,19/4,2,568761402,,0
12370654,1,full_time,True,True,13/6,18/11,1,568802254,,0
12370654,1,full_time,True,True,0/2,6/4,2,568802269,,0
12370655,1,full_time,True,True,19/2,3/8,1,568805295,,0
12370655,1,full_time,True,True,11/9,9/4,2,568805305,,0
12370656,1,full_time,False,False,12/6,15/4,1,568802034,,0
12370656,1,full_time,False,False,10/5,16/4,2,568802202,,0
12370657,1,full_time,True,True,6/4,11/6,1,568762603,,0
12370657,1,full_time,True,True,6/9,8/3,2,568762624,,0
12370658,1,full_time,True,True,17/7,5/9,1,568805540,,0
12370658,1,full_time,True,True,8/4,7/11,2,568805549,,0
12370659,1,full_time,False,False,6/5,19/3,1,568764257,,0
12370659,1,full_time,False,False,14/4,7/10,2,568764278,,0
12370660,1,full_time,False,False,18/6,13/3,1,568803585,,0
12370660,1,full_time,False,False,9/6,18/7,2,568803603,,0
12370662,1,full_time,True,True,9/8,16/9,1,568805798,,0
12370662,1,full_time,True,True,15/8,4/2,2,568805800,,0
12370664,1,full_time,True,True,9/4,18/11,1,568764333,,0
12370664,1,full_time,True,True,5/4,19/9,2,568764338,,0
12370665,1,full_time,True,True,11/8,3/9,1,568804019,,0
12370665,1,full_time,True,True,10/8,4/8,2,568804088,,0
12370669,1,full_time,True,False,6/6,3/2,1,569185010,,0
12370669,1,full_time,True,False,0/8,15/5,2,569185035,,0
12370671,1,full_time,False,False,3/2,15/7,1,569184014,,0
12370671,1,full_time,False,False,2/2,7/9,2,569184250,,0
12370672,1,full_time,True,False,17/4,19/10,1,569182617,,0
12370672,1,full_time,True,False,6/3,13/2,2,569182622,,0
12370674,1,full_time,True,True,9/10,13/8,1,569182982,,0
12370674,1,full_time,True,True,2/6,9/6,2,569182993,,0
12370676,1,full_time,False,True,11/9,15/9,1,569182277,,0
12370676,1,full_time,False,True,19/3,18/8,2,569182349,,0
12370677,1,full_time,False,True,8/4,3/5,1,569183161,,0
12370677,1,full_time,False,True,4/8,2/9,2,569183182,,0
12370678,1,full_time,False,False,12/2,3/2,1,569184637,,0
12370678,1,full_time,False,False,14/10,8/3,2,569184642,,0
12370679,1,full_time,True,True,2/8,4/4,1,569182749,,0
12370679,1,full_time,True,True,18/10,7/3,2,569182830,,0
12370680,1,full_time,False,True,12/8,19/2,1,569180573,,0
12370680,1,full_time,False,True,5/11,16/8,2,569180614,,0
12370681,1,full_time,True,True,3/9,17/9,1,569184799,,0
12370681,1,full_time,True,True,2/8,9/2,2,569184852,,0
12370682,1,full_time,False,False,8/9,15/7,1,569180718,,0
12370682,1,full_time,False,False,8/5,16/4,2,569180727,,0
12370683,1,full_time,True,True,2/8,17/2,1,569182383,,0
12370683,1,full_time,True,True,12/8,0/9,2,569182520,,0
12370952,1,full_time,False,True,3/2,17/6,1,570201765,,0
12370952,1,full_time,False,True,5/5,3/4,2,570201777,,0
12370954,1,full_time,False,True,19/9,8/7,1,570200428,,0
12370954,1,full_time,False,True,2/10,15/9,2,570200429,,0
12370955,1,full_time,True,True,7/3,8/9,1,570201480,,0
12370955,1,full_time,True,True,0/7,16/5,2,570201502,,0
12370957,1,full_time,False,True,7/2,2/3,1,570201152,,0
12370957,1,full_time,False,True,5/8,0/3,2,570201217,,0
12361596,1,full_time,False,False,18/8,15/9,1,548067605,True,0
12361596,1,full_time,False,False,4/11,18/6,2,548067721,False,0
12361596,11,first_set_winner,False,True,1/6,18/5,1,548079019,False,0
12361596,11,first_set_winner,False,True,13/3,7/10,2,548079042,False,0
12361596,12,total_games_won,True,False,3/11,8/7,Over,548514714,False,0
12361596,12,total_games_won,True,False,1/7,19/11,Under,548514698,True,0
12361598,1,full_time,True,True,9/11,9/7,1,554293211,True,-1
12361598,1,full_time,True,True,6/2,9/2,2,554293328,True,1
12361598,11,first_set_winner,True,True,1/2,11/5,1,554297833,False,-1
12361598,11,first_set_winner,True,True,17/4,7/2,2,554298135,True,1
12361598,12,total_games_won,False,False,19/9,3/11,Over,554350317,True,1
12361598,12,total_games_won,False,False,13/6,19/6,Under,554350243,False,-1
12361600,1,full_time,True,True,17/11,0/9,1,548069097,False,-1
12361600,1,full_time,True,True,2/11,10/8,2,548069260,False,1
12361600,11,first_set_winner,False,True,13/11,12/10,1,548085019,True,-1
12361600,11,first_set_winner,False,True,12/10,16/6,2,548085043,False,1
12361600,12,total_games_won,False,True,7/7,16/3,Over,548535298,True,-1
12361600,12,total_games_won,False,True,1/10,15/11,Under,548535080,True,1
12361601,1,full_time,False,False,16/9,17/4,1,548069957,False,0
12361601,1,full_time,False,False,17/11,11/5,2,548070171,True,0
12361601,11,first_set_winner,False,False,3/6,5/10,1,548086217,True,0
12361601,11,first_set_winner,False,False,7/3,9/5,2,548086429,True,0
12361601,12,total_games_won,True,False,4/11,13/2,Over,548539856,False,0
12361601,12,total_games_won,True,False,3/6,12/4,Under,548539847,False,0
12361603,1,full_time,False,True,18/8,13/6,1,548071452,True,0
12361603,1,full_time,False,True,9/2,11/4,2,548071483,True,0
12361603,11,first_set_winner,False,False,15/10,4/8,1,548089650,False,0
12361603,11,first_set_winner,False,False,16/2,18/6,2,548089939,True,0
12361603,12,total_games_won,False,True,3/3,16/6,Over,548546403,True,0
12361603,12,total_games_won,False,True,11/8,0/8,Under,548546394,True,0
12361604,1,full_time,False,True,6/6,11/2,1,548071821,True,1
12361604,1,full_time,False,True,13/10,1/11,2,548071902,False,-1
12361604,11,first_set_winner,False,False,17/6,16/11,1,548090982,True,1
12361604,11,first_set_winner,False,False,15/5,11/11,2,548091090,True,-1
12361604,12,total_games_won,True,True,9/9,1/3,Over,548550799,False,1
12361604,12,total_games_won,True,True,5/9,8/5,Under,548550651,False,-1
12361610,1,full_time,True,True,4/3,13/3,1,548154397,True,1
12361610,1,full_time,True,True,4/4,6/10,2,548154468,True,-1
12361610,11,first_set_winner,False,True,6/10,18/5,1,548168045,False,1
12361610,11,first_set_winner,False,True,6/8,12/10,2,548168124,False,-1
12361610,12,total_games_won,True,True,16/10,11/8,Over,548569532,True,0
12361610,12,total_games_won,True,True,15/9,2/4,Under,548569457,False,0
12361611,1,full_time,False,False,13/7,8/6,1,548154760,True,-1
12361611,1,full_time,False,False,1/10,0/9,2,548155035,False,1
12361611,11,first_set_winner,False,False,7/2,6/10,1,548169833,True,-1
12361611,11,first_set_winner,False,False,5/2,6/6,2,548169850,True,1
12361611,12,total_games_won,False,False,13/2,1/9,Over,548575469,True,0
12361611,12,total_games_won,False,False,7/2,18/11,Under,548575395,True,0
12361612,1,full_time,True,True,7/10,10/10,1,548155211,False,1
12361612,1,full_time,True,True,10/7,1/9,2,548155384,True,-1
12361612,11,first_set_winner,True,False,15/10,18/6,1,548171229,False,1
12361612,11,first_set_winner,True,False,1/9,12/2,2,548171233,True,-1
12361612,12,total_games_won,False,False,10/11,0/7,Over,548578803,True,0
12361612,12,total_games_won,False,False,5/3,15/6,Under,548578768,False,0
12361614,1,full_time,True,False,0/11,2/11,1,548155743,False,-1
12361614,1,full_time,True,False,10/4,18/6,2,548155770,False,1
12361614,11,first_set_winner,True,True,14/2,19/3,1,548171935,False,0
12361614,11,first_set_winner,True,True,12/6,7/10,2,548171940,True,0
12361614,12,total_games_won,False,True,8/4,14/9,Over,548584607,True,0
12361614,12,total_games_won,False,True,18/6,15/6,Under,548584536,False,0
12361615,1,full_time,False,False,0/9,16/4,1,548156000,True,1
12361615,1,full_time,False,False,18/2,12/6,2,548156111,True,-1
12361615,11,first_set_winner,True,True,0/7,9/3,1,548172152,False,1
12361615,11,first_set_winner,True,True,0/5,2/8,2,548172196,False,-1
12361615,12,total_games_won,True,True,1/3,16/11,Over,548590631,True,1
12361615,12,total_games_won,True,True,11/7,15/5,Under,548590575,True,-1
12361616,1,full_time,True,True,14/7,12/6,1,548156455,False,1
12361616,1,full_time,True,True,12/4,11/7,2,548156488,True,-1
12361616,11,first_set_winner,False,True,11/9,4/8,1,548173924,True,0
12361616,11,first_set_winner,False,True,11/2,17/3,2,548173935,False,0
12361616,12,total_games_won,False,False,11/4,6/10,Over,548599187,False,0
12361616,12,total_games_won,False,False,2/2,8/7,Under,548599113,True,0
12361618,1,full_time,False,True,7/7,4/4,1,548156758,False,-1
12361618,1,full_time,False,True,17/3,12/7,2,548156938,False,1
12361618,11,first_set_winner,True,False,16/4,8/7,1,548175000,False,0
12361618,11,first_set_winner,True,False,19/11,9/5,2,548175005,True,0
12361618,12,total_games_won,False,False,12/9,17/9,Over,548605822,False,0
12361618,12,total_games_won,False,False,13/10,11/9,Under,548605697,False,0
12361619,1,full_time,True,False,17/10,6/9,1,548157151,False,-1
12361619,1,full_time,True,False,13/9,18/6,2,548157173,True,1
12361619,11,first_set_winner,False,True,14/4,6/2,1,548175766,False,-1
12361619,11,first_set_winner,False,True,10/5,13/5,2,548175817,True,1
12361619,12,total_games_won,True,False,15/4,10/10,Over,548612629,False,0
12361619,12,total_games_won,True,False,2/7,9/11,Under,548612505,True,0
12361620,1,full_time,False,True,4/6,6/8,1,548157637,False,0
12361620,1,full_time,False,True,5/7,17/8,2,548157827,False,0
12361620,11,first_set_winner,True,True,16/9,16/11,1,548176890,True,0
12361620,11,first_set_winner,True,True,12/11,1/4,2,548177237,False,0
12361620,12,total_games_won,False,True,15/4,14/3,Over,548618636,False,0
12361620,12,total_games_won,False,True,1/8,1/5,Under,548618578,True,0
12361621,1,full_time,True,False,14/4,11/9,1,548230192,,0
12361621,1,full_time,True,False,4/9,12/11,2,548230363,,0
12361621,11,first_set_winner,True,True,1/10,10/8,1,548236063,,0
12361621,11,first_set_winner,True,True,8/3,8/4,2,548236066,,0
12361621,12,total_games_won,True,True,8/5,18/2,Over,548626491,,0
12361621,12,total_games_won,True,True,2/6,2/5,Under,548626335,,0
12361622,1,full_time,True,True,7/5,3/10,1,548230424,,0
12361622,1,full_time,True,True,11/7,15/6,2,548230431,,0
12361622,11,first_set_winner,False,False,17/4,10/8,1,548237066,,-1
12361622,11,first_set_winner,False,False,6/10,11/2,2,548237158,,1
12361622,12,total_games_won,True,False,0/11,19/2,Over,548634183,,1
12361622,12,total_games_won,True,False,16/8,12/10,Under,548634057,,-1
12361624,1,full_time,True,False,19/7,13/3,1,548230516,,1
12361624,1,full_time,True,False,12/7,11/9,2,548230581,,-1
12361624,11,first_set_winner,True,True,6/5,11/2,1,548239497,,1
12361624,11,first_set_winner,True,True,15/10,6/8,2,548239802,,-1
12361624,12,total_games_won,False,False,14/5,19/5,Over,548640893,,0
12361624,12,total_games_won,False,False,13/6,18/10,Under,548640573,,0
12361625,1,full_time,False,True,15/11,1/8,1,548230677,,1
12361625,1,full_time,False,True,6/10,0/9,2,548230682,,-1
12361625,11,first_set_winner,False,False,6/8,15/8,1,548241733,,1
12361625,11,first_set_winner,False,False,13/5,14/4,2,548241806,,-1
12361625,12,total_games_won,True,True,14/3,11/7,Over,548648662,,0
12361625,12,total_games_won,True,True,5/7,18/6,Under,548648473,,0
12361626,1,full_time,False,True,1/9,6/3,1,548230711,False,-1
12361626,1,full_time,False,True,0/7,6/7,2,548230734,True,1
12361626,11,first_set_winner,True,True,13/5,8/8,1,548243832,True,-1
12361626,11,first_set_winner,True,True,13/2,17/8,2,548243863,True,1
12361626,12,total_games_won,True,False,5/4,16/10,Over,548656596,False,0
12361626,12,total_games_won,True,False,15/9,1/2,Under,548656425,True,0
12361628,1,full_time,True,False,10/9,1/10,1,548230858,True,-1
12361628,1,full_time,True,False,1/11,2/5,2,548230866,False,1
12361628,11,first_set_winner,False,False,12/10,9/6,1,548244493,True,-1
12361628,11,first_set_winner,False,False,5/6,11/8,2,548244496,False,1
12361628,12,total_games_won,False,True,4/11,14/4,Over,548662910,True,-1
12361628,12,total_games_won,False,True,8/6,1/6,Under,548662737,True,1
12361629,1,full_time,True,True,12/4,8/2,1,568488643,,1
12361629,1,full_time,True,True,8/4,7/4,2,568488708,,-1
12361629,11,first_set_winner,True,True,4/2,8/11,1,568490620,,1
12361629,11,first_set_winner,True,True,16/7,1/6,2,568490628,,-1
12361629,12,total_games_won,False,True,15/6,18/11,Over,568519400,,0
12361629,12,total_games_won,False,True,2/7,7/2,Under,568519382,,0
12361630,1,full_time,True,True,1/6,8/10,1,548232081,True,-1
12361630,1,full_time,True,True,15/7,10/2,2,548232293,True,1
12361630,11,first_set_winner,True,True,8/10,5/6,1,548246621,False,0
12361630,11,first_set_winner,True,True,15/3,1/9,2,548246762,True,0
12361630,12,total_games_won,True,False,18/10,15/5,Over,548678500,False,0
12361630,12,total_games_won,True,False,7/7,19/7,Under,548678438,False,0
12361632,1,full_time,False,False,18/9,11/8,1,548232560,True,-1
12361632,1,full_time,False,False,15/5,18/10,2,548232565,False,1
