match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
12358018,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,16,Red clay,,True,False,True,True,0,2
12358019,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,16,Red clay,,True,True,False,False,0,2
12358052,130692,"Bucharest, Singles Main, W-ITF-ROU-02A",bucharest-singles-main-w-itf-rou-02a,,ITF Women,itf-women,19,Red clay,,True,True,False,True,0,2
12358053,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,True,True,True,False,0,2
12358056,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,False,True,True,False,0,2
12358057,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,16,Red clay,,False,False,True,True,0,2
12358058,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,False,True,True,0,2
12358118,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,33,Hardcourt outdoor,,True,True,True,True,0,2
12358128,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,True,False,True,False,0,2
12358139,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,33,Hardcourt outdoor,,False,False,False,False,0,2
12358140,130717,"Monastir, Singles Main, M-ITF-TUN-33A",monastir-singles-main-m-itf-tun-33a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,False,False,True,0,2
12358141,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,9,Red clay,,False,False,False,True,0,2
12358142,130717,"Monastir, Singles Main, M-ITF-TUN-33A",monastir-singles-main-m-itf-tun-33a,,ITF Men,itf-men,18,Hardcourt outdoor,,True,True,False,False,0,2
12358168,130717,"Monastir, Singles Main, M-ITF-TUN-33A",monastir-singles-main-m-itf-tun-33a,,ITF Men,itf-men,18,Hardcourt outdoor,,True,False,False,False,0,2
12358196,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,False,True,True,False,0,2
12358197,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,True,False,True,False,0,2
12358198,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,True,False,False,True,0,2
12358199,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,True,True,True,False,0,2
12358200,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,12,Red clay,,True,True,True,True,0,2
12358201,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,12,Red clay,,False,False,True,False,0,2
12358202,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,True,True,True,True,0,2
12358245,130692,"Bucharest, Singles Main, W-ITF-ROU-02A",bucharest-singles-main-w-itf-rou-02a,,ITF Women,itf-women,19,Red clay,,False,True,False,False,0,2
12358251,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,False,True,False,False,0,2
12358252,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,True,True,True,True,0,2
12358253,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,True,False,True,False,0,2
12358254,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,False,False,False,True,0,2
12358255,130701,"Deauville, Singles Main, M-ITF-FRA-13A",deauville-singles-main-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,False,False,False,True,0,2
12358256,130701,"Deauville, Singles Main, M-ITF-FRA-13A",deauville-singles-main-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,False,False,True,False,0,2
12358257,130701,"Deauville, Singles Main, M-ITF-FRA-13A",deauville-singles-main-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,True,True,True,True,0,2
12358258,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12358259,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12358260,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,True,False,True,False,0,2
12358263,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,False,True,False,True,0,2
12358292,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,16,Red clay,,False,True,True,False,0,2
12358293,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,True,False,False,False,0,2
12358294,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,True,False,False,True,0,2
12358299,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
12358300,130718,"Monastir, Singles Main, W-ITF-TUN-30A",monastir-singles-main-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,True,False,False,False,0,2
12358307,130692,"Bucharest, Singles Main, W-ITF-ROU-02A",bucharest-singles-main-w-itf-rou-02a,,ITF Women,itf-women,19,Red clay,,False,True,True,True,0,2
12358308,130721,"Kursumlijska Banja, Singles Main, W-ITF-SRB-07A",kursumlijska-banja-singles-main-w-itf-srb-07a,,ITF Women,itf-women,13,Red clay,,False,False,False,True,0,2
12358309,130701,"Deauville, Singles Main, M-ITF-FRA-13A",deauville-singles-main-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,True,True,False,False,0,2
12358310,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,33,Hardcourt outdoor,,True,True,False,True,0,2
12358311,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,9,Red clay,,True,True,False,False,0,2
12358312,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,True,False,True,False,0,2
12358313,130721,"Kursumlijska Banja, Singles Main, W-ITF-SRB-07A",kursumlijska-banja-singles-main-w-itf-srb-07a,,ITF Women,itf-women,13,Red clay,,True,True,True,False,0,2
12358314,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,9,Red clay,,True,True,False,True,0,2
12358332,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,True,True,False,0,2
12358333,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,True,True,False,False,0,2
12358334,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,33,Hardcourt outdoor,,False,False,False,True,0,2
12358335,130692,"Bucharest, Singles Main, W-ITF-ROU-02A",bucharest-singles-main-w-itf-rou-02a,,ITF Women,itf-women,19,Red clay,,False,False,False,False,0,2
12358341,130721,"Kursumlijska Banja, Singles Main, W-ITF-SRB-07A",kursumlijska-banja-singles-main-w-itf-srb-07a,,ITF Women,itf-women,13,Red clay,,True,False,True,False,0,2
12358342,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,True,False,True,0,2
12358369,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,True,True,False,True,0,2
12358370,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,33,Hardcourt outdoor,,True,False,True,True,0,2
12358387,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,True,False,False,False,0,2
12358388,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,54817,Red clay,2000,True,False,True,True,0,2
12358389,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,54817,Red clay,2000,False,True,True,False,0,2
12358390,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,False,False,True,True,0,2
12358393,130701,"Deauville, Singles Main, M-ITF-FRA-13A",deauville-singles-main-m-itf-fra-13a,,ITF Men,itf-men,15,Red clay,,False,False,False,False,0,2
12358394,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,False,True,False,False,0,2
12358407,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,True,True,True,True,0,2
12358436,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,False,False,False,0,2
12358439,130721,"Kursumlijska Banja, Singles Main, W-ITF-SRB-07A",kursumlijska-banja-singles-main-w-itf-srb-07a,,ITF Women,itf-women,13,Red clay,,True,False,False,False,0,2
12358441,130721,"Kursumlijska Banja, Singles Main, W-ITF-SRB-07A",kursumlijska-banja-singles-main-w-itf-srb-07a,,ITF Women,itf-women,13,Red clay,,True,False,False,False,0,2
12358442,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,9,Red clay,,False,True,False,False,0,2
12358445,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,False,False,False,True,0,2
12358447,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,False,False,False,False,0,2
12358488,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,True,False,True,True,0,2
12358489,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,True,False,False,True,0,2
12358490,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,True,True,False,False,0,2
12358491,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,True,True,True,True,0,2
12358527,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,False,True,True,False,0,2
12358529,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,False,True,False,False,0,2
12358539,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,False,True,False,True,0,2
12358540,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,False,True,False,False,0,2
12358544,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,18,Red clay,,True,True,True,False,0,2
12358545,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,True,True,True,False,0,2
12358547,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,True,True,True,0,2
12358562,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,True,True,True,True,0,2
12358563,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,False,False,False,False,0,2
12358564,130739,"Brcko, Singles Main, M-ITF-BIH-03A",brcko-singles-main-m-itf-bih-03a,,ITF Men,itf-men,109,Red clay,,False,False,False,False,0,2
12358573,130696,"Mataro, Singles Main, M-ITF-ESP-16A",mataro-singles-main-m-itf-esp-16a,,ITF Men,itf-men,20,Red clay,,True,False,True,False,0,2
12358576,130718,"Monastir, Singles Main, W-ITF-TUN-30A",monastir-singles-main-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,True,False,True,False,0,2
12358577,130717,"Monastir, Singles Main, M-ITF-TUN-33A",monastir-singles-main-m-itf-tun-33a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,True,True,False,0,2
12358578,130718,"Monastir, Singles Main, W-ITF-TUN-30A",monastir-singles-main-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,False,False,False,True,0,2
12358579,130718,"Monastir, Singles Main, W-ITF-TUN-30A",monastir-singles-main-w-itf-tun-30a,,ITF Women,itf-women,18,Hardcourt outdoor,,True,False,False,False,0,2
12358586,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,False,False,False,True,0,2
12358587,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,True,True,True,0,2
12358588,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,True,True,True,False,0,2
12358589,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,True,True,False,True,0,2
12358592,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,9,Red clay,,True,False,False,False,0,2
12358597,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,True,True,True,0,2
12358617,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,True,True,True,True,0,2
12358658,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,False,False,False,True,0,2
12358661,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,True,False,False,True,0,2
12358662,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,False,True,False,True,0,2
12358663,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,12,Red clay,,True,True,False,False,0,2
12358668,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,False,False,False,False,0,2
12358701,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,False,False,False,True,0,2
12358709,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,False,False,True,True,0,2
12358716,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,True,True,False,False,0,2
12358717,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,True,False,False,0,2
12358719,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,False,True,False,0,2
12358734,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,False,False,False,True,0,2
12358755,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,True,False,False,False,0,2
12358756,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,False,True,True,False,0,2
12358757,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,False,True,True,False,0,2
12358758,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,True,False,True,False,0,2
12358759,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,True,True,False,True,0,2
12358761,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,True,True,True,True,0,2
12358762,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,False,True,False,True,0,2
12358763,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,24,Red clay,,False,True,True,False,0,2
12358772,130715,"Grado, Singles Main, W-ITF-ITA-09A",grado-singles-main-w-itf-ita-09a,,ITF Women,itf-women,25,Red clay,,False,True,True,True,0,2
12358776,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,True,False,True,False,0,2
12358782,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,True,False,True,True,0,2
12358783,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,True,True,True,False,0,2
12358800,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,True,False,True,True,0,2
12358801,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,True,True,False,False,0,2
12358802,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,True,False,True,True,0,2
12358803,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,False,True,True,True,0,2
12358804,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55408,Red clay,2000,True,True,False,True,0,2
12358819,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
12358820,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
12358821,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,True,True,True,True,0,2
12358843,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,False,True,False,False,0,2
12358862,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,False,True,True,False,0,2
12358863,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,True,False,True,0,2
12358864,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,False,False,False,0,2
12358865,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,False,True,False,False,0,2
12358977,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,True,False,False,False,0,2
12358978,130728,"Kingston, Singles Main, M-ITF-JAM-02A",kingston-singles-main-m-itf-jam-02a,,ITF Men,itf-men,7,Hardcourt outdoor,,True,False,False,False,0,2
12358979,130639,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,ATP,atp,55008,Red clay,2000,False,True,True,True,0,2
12359223,130638,"French Open, Paris, France, Qualifying",french-open-paris-france-qualifying,,WTA,wta,14439,Red clay,2000,True,True,True,False,0,2
12359576,130672,"Fukui, Singles Main, W-ITF-JPN-10A",fukui-singles-main-w-itf-jpn-10a,,ITF Women,itf-women,11,Hardcourt outdoor,,False,True,True,False,0,2
12359580,130672,"Fukui, Singles Main, W-ITF-JPN-10A",fukui-singles-main-w-itf-jpn-10a,,ITF Women,itf-women,11,Hardcourt outdoor,,False,False,False,False,0,2
12359581,130666,"Goyang, Singles Main, W-ITF-KOR-01A",goyang-singles-main-w-itf-kor-01a,,ITF Women,itf-women,28,Hardcourt outdoor,,True,True,True,True,0,2
12359625,130672,"Fukui, Singles Main, W-ITF-JPN-10A",fukui-singles-main-w-itf-jpn-10a,,ITF Women,itf-women,11,Hardcourt outdoor,,False,False,True,False,0,2
12359655,130666,"Goyang, Singles Main, W-ITF-KOR-01A",goyang-singles-main-w-itf-kor-01a,,ITF Women,itf-women,28,Hardcourt outdoor,,True,True,False,True,0,2
12359656,130666,"Goyang, Singles Main, W-ITF-KOR-01A",goyang-singles-main-w-itf-kor-01a,,ITF Women,itf-women,28,Hardcourt outdoor,,False,True,True,False,0,2
12359711,130676,"Anning, Singles Main, M-ITF-CHN-02A",anning-singles-main-m-itf-chn-02a,,ITF Men,itf-men,25,Red clay,,False,False,True,True,0,2
12359724,130666,"Goyang, Singles Main, W-ITF-KOR-01A",goyang-singles-main-w-itf-kor-01a,,ITF Women,itf-women,28,Hardcourt outdoor,,False,False,True,False,0,2
12359769,130676,"Anning, Singles Main, M-ITF-CHN-02A",anning-singles-main-m-itf-chn-02a,,ITF Men,itf-men,25,Red clay,,False,True,False,False,0,2
12359906,130672,"Fukui, Singles Main, W-ITF-JPN-10A",fukui-singles-main-w-itf-jpn-10a,,ITF Women,itf-women,11,Hardcourt outdoor,,False,False,False,False,0,2
12359908,130676,"Anning, Singles Main, M-ITF-CHN-02A",anning-singles-main-m-itf-chn-02a,,ITF Men,itf-men,25,Red clay,,True,False,False,False,0,2
12360317,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,10,Red clay,,True,False,True,False,0,2
12360415,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,18,Red clay,,True,True,False,False,0,2
12360416,130676,"Anning, Singles Main, M-ITF-CHN-02A",anning-singles-main-m-itf-chn-02a,,ITF Men,itf-men,25,Red clay,,False,False,False,True,0,2
12360420,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,False,True,False,True,0,2
12360438,130709,"Bol, Singles Main, M-ITF-CRO-07A",bol-singles-main-m-itf-cro-07a,,ITF Men,itf-men,10,Red clay,,True,True,False,True,0,2
12360447,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,18,Red clay,,True,False,True,True,0,2
12360550,130649,"Cervia, Singles Main, M-ITF-ITA-14A",cervia-singles-main-m-itf-ita-14a,,ITF Men,itf-men,16,Red clay,,True,False,True,False,0,2
12360558,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,13,Red clay,,False,False,False,True,0,2
12360631,130722,"Kursumlijska Banja, Singles Main, M-ITF-SRB-07A",kursumlijska-banja-singles-main-m-itf-srb-07a,,ITF Men,itf-men,10,Red clay,,True,True,True,False,0,2
12360701,130702,"Estepona, Singles Main, W-ITF-ESP-18A",estepona-singles-main-w-itf-esp-18a,,ITF Women,itf-women,34,Hardcourt outdoor,,False,True,True,True,0,2
12360735,130738,"Addis Ababa, Singles Main, M-ITF-ETH-02A",addis-ababa-singles-main-m-itf-eth-02a,,ITF Men,itf-men,18,Red clay,,False,True,True,True,0,2
12360820,130687,"Bucharest, Singles Main, M-ITF-ROU-03A",bucharest-singles-main-m-itf-rou-03a,,ITF Men,itf-men,13,Red clay,,True,True,False,False,0,2
12360828,130718,"Monastir, Singles Main, W-ITF-TUN-30A",monastir-singles-main-w-itf-tun-30a,,ITF Women,itf-women,19,Hardcourt outdoor,,True,True,False,False,0,2
12360829,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,False,True,False,0,2
12360831,130640,"Annenheim, Singles Main, W-ITF-AUT-05A",annenheim-singles-main-w-itf-aut-05a,,ITF Women,itf-women,11,Red clay,,True,True,True,False,0,2
12360840,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,False,False,True,False,0,2
12360869,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,True,True,True,False,0,2
12360870,130692,"Bucharest, Singles Main, W-ITF-ROU-02A",bucharest-singles-main-w-itf-rou-02a,,ITF Women,itf-women,20,Red clay,,True,True,False,False,0,2
12360879,130645,"Otocec, Singles Main, W-ITF-SLO-06A",otocec-singles-main-w-itf-slo-06a,,ITF Women,itf-women,15,Red clay,,True,False,True,True,0,2
12360897,130711,"Bol, Singles Main, W-ITF-CRO-05A",bol-singles-main-w-itf-cro-05a,,ITF Women,itf-women,9,Red clay,,False,False,True,False,0,2
12361105,130635,"Celje, Singles Main, M-ITF-SLO-05A",celje-singles-main-m-itf-slo-05a,,ITF Men,itf-men,11,Red clay,,True,False,True,False,0,2
